-951.25,-36.75,-68,-59.25,-24,-103.5,-9.5,59.5,48.5,-59,133.25,48.5,42.75,-52.25,78.75,97.5,-8,-94,52.25,-174.75,-20.5,24.75,43.25,-37.25,-24.5,-30,156.5,-1.5,120.75,-0.25,5,-58.25,-116.5,-150.25,-8,-55.5,40,5.25,47.25,-23.75,56.75,33.5,-40.25,15.75,-64.5,35.5,116.75,-38.25,140,-33.25,-97.75,-77.75,-5,68.75,-176.75,-15,2.75,-22,81.75,70.5,59.5,86.5,-88.75,-22,173.5,-73.5,40.25,40,-41.75,-16,-16.75,-49,123,44.75,-36.25,139,7,21.75,32.5,165.75,58.5,-20.75,105,-34.25,44.5,41.5,-30.5,-70,-63.25,38.25,49,18,34.25,34.5,64.25,-27.25,62.25,-71.75,-12.25,10.75,-72.75,-9.75,-58.25,-5.25,64.25,62.75,24.25,67.75,103.25,30.75,68.25,16.5,12.25,-78.5,-41,127,-28.5,19,-24.5,47.5,-34
-36.75,25,-3.25,9.75,8.25,-4,3,-11.25,-2,-2.25,-5,-4.25,0,2.75,-3,-4.75,11,-2.25,2,8.75,0,-4.25,4,0,0,3.75,-6,-7,0,-2.75,-10.75,-1,-8.5,10.75,4.5,12,7.5,6.5,6.25,-11.25,0,-5.5,-1.75,0,-3.75,9.5,-8,5,-11.25,0,-3.75,1.25,11,11.75,1.25,-3.25,-5,1.25,0,0,-5.75,4.25,-1.5,-6.5,0,8,0,0,4.25,0,-5.75,-11.5,8,0,7.25,10.25,10.25,4.5,3,-6,-9.5,4.5,-8,-11.5,0.75,0,12.25,-4.5,-1,5.75,0,0,-2.5,5.25,-8,12.5,0,6.75,2.5,-1.5,-0.25,4.5,-6.75,3.5,0,-2.25,-5.75,-0.25,-12.25,-6.75,-4.25,0,9.5,12,6,0,-8.25,-10.5,6.5,-8.25,2.75
-68,-3.25,9.75,-6.25,0,3.5,-6.25,-1.75,10.75,1.75,11.5,-4,0,-4.75,0,-11.75,10,0,0,0,0,-11.75,0,10.25,0,-8,0,-8.5,0,7.75,6.25,5.25,-2.75,0,-8,0.25,11,0,5.5,-1,7.75,-6.5,-7.5,-3,3.75,-6,0,11.5,12.5,-3.25,-5.5,-6.5,-12.5,-11.5,-6.25,0,0,-10.5,-7.75,10,9.5,-11.75,0,-4.25,8.25,-8.5,5,11.5,-6.75,5.5,7,-0.5,-12.5,3,-2.25,-0.75,12,1.75,11,-11.5,-0.75,-7.25,11,-1.75,0,11.75,0,-0.75,-8.5,0,-11.25,7.5,-3.25,-5.5,-8.75,6.5,2,5,11,-5,-4,10,-12.5,11.5,0,8,-3.25,11.75,5,0,-2.25,0,0,8,12.5,0,7.25,2,9.5,0,12.5
-59.25,9.75,-6.25,7.5,9.75,6.5,12,0,-4,-7.25,0.25,-7,11.5,0,-6.25,10.5,12,-7.25,-6.25,5.25,11,5.5,-0.75,0,0,-0.75,-7.5,-2.5,3,0,0,4.75,12.25,9.25,-8.5,0,0,3,-5.5,0,0,0,0,6,0,5,0,0,5.75,0,0,-7,3.75,-3.5,0,-12.5,4.25,4.5,-7.5,0,-9.5,-7.25,12.5,-7.25,4.75,0,0,0,-10.5,4.75,5.25,-3.25,0,-7.5,3.75,0,9.25,5,6.75,-12.25,0,10.75,-2.75,4.25,12.25,0,12.25,0.75,-1.25,3,3.75,-3.75,-2.75,10,0,-5.75,8,-1.75,-9.75,0,-3.5,5.5,0,-2.25,5.75,5.75,-3,-7,11.5,-11.5,-7.5,3,-8.75,-4.5,-1,-4.5,1.25,-3.5,-9.5,7,-8.5
-24,8.25,0,9.75,-8.25,0,-9.5,2.75,-5.75,-11.75,12,-1,-1.75,8.75,-6.5,9,-4.25,11.75,2.75,-5,-10.5,0,-10,-10.75,11.25,2.75,-4.25,9.25,-11.75,0,-1,0,0,3.25,-12.5,3.75,6.25,0,-0.5,10.75,-6.5,0,-2.25,11,-9,0,6.75,-5.25,7.5,0,6,0,9.25,-7,4.5,-5.25,0,-1.75,7.25,0,-6.75,3.5,-3,8.25,2.5,-9,-11,-0.5,-6.5,-2.25,0,-1.75,2.75,10.75,1.5,-0.5,5.5,0,-1.75,0,2.25,0,-10,7.25,0,-7.75,1.75,7.25,4,7,0,11.75,9.75,-5.75,12.5,2.5,-9.5,-8.5,0,1,-2.25,5,0.5,-9,-10.75,3.5,4.25,2.5,-11,-9.5,-9.5,9.75,0,4,1.5,0,7.25,9,8.75,-6,-3.75
-103.5,-4,3.5,6.5,0,23.5,-8.25,-10.5,-2.25,10.75,0,2,0,0,10.5,-10.5,-2.5,6,11,0,0,-4,-11,-5.75,9.5,-5,0,3.25,4,0,-9.5,-7.5,4.75,-5.5,-1,8,8,-7,-2.75,4.5,1.5,-5.5,7.5,8,10.75,2,-0.5,2.25,0,10,2.25,7.5,0,0.5,0,-11,12.25,-1.5,9,2.5,-10.75,12.5,-5.5,-4.5,-10.5,-1.5,-3,-3,8.75,-6,-8.75,11.75,9.5,-2.25,-1.25,-7.5,-0.5,-7,-2.25,-5.75,-5.25,1.25,0.75,-6.75,12,5.5,8.75,0,0,-0.5,11.25,10.5,9.25,-6.5,0.5,8,0,11.75,0.25,0,6,-11.5,-10,7.25,-10,11.75,5.75,4.75,4.25,0,0,7.75,5.75,0,0,-11,9.5,-0.5,-12.25,0,-3.5
-9.5,3,-6.25,12,-9.5,-8.25,-7.5,-6.25,0,-0.25,-5.75,0.75,0.75,-2.25,0,-2.75,-9.75,2.75,-4.5,12.5,7.75,3,-12.5,-12.25,1.5,-3.25,9.25,-5.75,-2.75,1.75,6.25,0,0,11.25,0,4.25,1.75,0,-4.5,11,4.5,-9.75,7.75,-11.5,6.5,0,-12.25,-4.75,2,0,5.5,3.5,-9.25,1.5,-11,10.75,0,-8.5,3,1.5,4.75,-9,0,-1,3.75,-2,0,-10.5,-9.25,10,1.75,1.25,-7.5,5.25,10,2.25,0.5,0,-0.75,7.5,3.75,10,-8.25,3.25,0.5,0,-1,0,5.75,-1,1.5,8.5,-5.75,-12.5,0,0,-7,-5.25,0,9.75,6.5,-7.25,0,10,11.75,-7.75,-4,1.75,1.25,-7.5,10,4.25,0,11.5,-1.25,3,5.75,-9.5,0,6.75,0
59.5,-11.25,-1.75,0,2.75,-10.5,-6.25,11.5,-4,-3,7.75,0,-4,0,-10.25,-8.25,11,4.5,5.25,0,-6,5.75,-4.5,-10.5,-10.75,0,2,0,9.5,5.75,-11.25,-8.75,0,7.75,0,-0.5,0,-4.75,-0.75,-2.25,11.5,-3.5,0,-10.25,-8.25,11,4,6.75,0,0,3,0,-2,2.25,10.25,-7,0,-12.5,9.25,-10,6.75,6.75,-1.75,12.25,-3.75,-5.5,2.75,7,-1.25,-9.75,-4.75,0.5,0,-3.25,11,0,-8.5,1,-2.25,-3.5,-5.75,0,-2.75,10.75,-6.25,4,0,12.25,3.75,6.75,-11.75,-11.5,-7.25,3.5,0,0,-3.5,-8,4.75,-8.25,1,8,0,-10.25,1.75,10,-8,-9.5,7.5,-11,3.25,1.25,6.75,9.25,0,0,4,0.25,-6.25,-11.75,1
48.5,-2,10.75,-4,-5.75,-2.25,0,-4,-17,2,0,-10.5,0,4.5,-8,2,1.75,-2.5,-5.5,4,0,-0.75,-8.25,0,6.5,5.75,-1.25,-7.5,-0.25,-2.25,0,-2.75,0,9.5,-3.25,0,0,3,11.75,0.5,2.75,-8,6.75,0,-0.5,0.25,0,1,-3.25,-12,0,4,-11.25,0,0,-12,0,7.25,3.5,-10.25,1.75,-7,0,-8.25,12,11.5,-3.25,-3.25,0,11.75,0,1.5,2.25,-5,0,-10.25,9,0,-4,11.75,-11.25,7,0,0,-5.25,1.5,6,0,-6,12.5,-11,8.75,-6,-2.5,0,7.25,-4.75,0,-0.75,0,9.75,0,-2.5,11,-2.75,-6.75,-5.25,5.75,-11.25,0,-4,2.5,-3.25,0,2,-1.25,-2.75,-9.5,-12.5,12,11.75
-59,-2.25,1.75,-7.25,-11.75,10.75,-0.25,-3,2,20.25,-5.5,-0.25,8.25,0,-2,0,11.5,9.25,1,4.25,11.5,-5.75,8.75,4.5,-12.5,-8.25,-10,-11.25,8.75,-6.75,-3,0,0,9.75,1,0,-5.25,11.25,5.25,0.25,5.25,-8.5,3.75,0,10.25,6.5,7.75,8.75,-12.25,3.5,0,-2.75,0,-4.5,0.5,0,6.5,12,8.5,7.5,0,5.25,-11.5,2.75,12,2.5,2,1.25,-3.25,11,1.5,6.75,-1,2.75,-6,-7.25,6.5,-0.25,-7.5,2.5,-2.5,-12.25,-3,-6.5,-7.25,-9.25,3,0,-2,1,0,0,7.5,-2,8,-7.5,7,4.25,0,-10.75,0.25,6.25,6,-1.5,2.75,-5.25,-10.75,-1.75,-5.75,6,-1.25,-3.75,-6.25,1.75,-1,-9.25,-1.25,8.25,0,0,0
