-1889.25,44.75,55.75,48.5,-16,2,-2.25,-1.25,22.25,37,-19.5,18.75,73.5,39.5,47.25,21.75,44.25,129.75,60,26.25,14.5,-8,-33.75,1.25,-4.25,-16,-39,31.5,-7,-21.5,-11.5,-45,-8.5,39.25,8.25,-4.25,31.75,-54.25,-44,99.5,2.5,30.25,6.5,25.25,67.75,75.5,36.25,32.5,-136.75,34.25,48.25,-37.5,59.5,-7.5,39,13.25,-52.75,11.25,-37,6,-6.5,29.75,-14.25,21.25,-52.75,49.75,-81.25,22,86.25,-39.5,72.25,61,-37.5,160.75,38.25,67.5,-58,-21.5,-38.75,-11.5,38.25,32.5,29,53,-4.5,33,-57.25,8.75,33.5,95.5,34.25,-19,29.25,-103.75,-14.75,24,-13.25,64,9,9.75,7.75,0.75,-18.75,5.25,40.75,21.75,16.75,-43,132.25,63.25,-57.5,21,-20.25,-26.25,-18.5,5.5,-62.75,8.5,-57.75,28.75,-0.75,42.25,8.5,-5.25,-39.25,13.75,-8.5,79.5,13.25,-25.75,34,45.5,-53.5,48.25,43.75,-28.75,2.5,56.5,43,70,-23.25,100,45.25,-50.5,75.75,42.75,34.25,5.75,-32.5,28.25,-29.25
44.75,25,3.25,-2.5,0,6.25,0,0,0,-2.25,-11.25,0,0,0,0,0,0,0,-8.75,7,0,0,0,7,0,0,0,0,0,0,0,0,-8.25,0,0,0,0,0,0,0,0,-10.25,3.75,0,0,0,0,0,0,0,0,0,0,-11.5,-3,0,-11.75,0,0,-0.75,10.5,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,7.5,0,0,0,0,0,-0.25,3.5,-2.5,0,0,0,0,0,0,-6.25,0,6.75,0,0,0,0,0,0,0,0,0.5,0,0,0,-4,-6.75,0.25,0,0,0,0,0,-3,0,0,0,0,0,3,0,0,-5.5,0,-5.75,0,0,-9,0,0,0,0,0,6.25,0,0,0,0,-10.25,0,0,0,2.75,0,0,0,-3,-8.5,-2
55.75,3.25,2.75,0,-4.75,0,12.5,0,0,0,-1.5,0,0,-5.75,4.75,3.25,0,0,-10.75,-10.25,0,-9,0,0,-7.5,0,0,0,0,-2.5,5.5,-11.25,0.75,-12.5,-6.5,8.75,3.5,0,0,0,10.25,5.5,10.5,0,5.25,0,0,0,0,-6.25,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,-7.25,0,0,-3.25,0,0,11,0,0,0,4.25,12.25,0,-10.5,0,-12.25,0,1.25,-1,0,0,3.5,0,0,0,0,-11,-10.25,-5.25,0,0,0,0,0,-9.25,-10,0,0,0,0,6.25,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,-3.25,0,0,0,4.25,0,0,6.25,0,11.25,0,0,0,0,0,0,0,-12.5,0,0
48.5,-2.5,0,-24.75,0,7.75,-0.25,4.5,0,6.5,0,0,0,-3.5,0,7,2,0,0,0,9,0,0,-8.75,0,0,0,0,0.5,0,0,-4.25,0,0,2,0,0,0,0,0,8.25,7.25,0,0,0,0,-6.75,5.25,1.5,0,0,0,0,-2.5,0,0,-3,0,0,0,0,0,0,-12,7.75,0,0,0,0.75,0,0,0,-12.25,0,0,11.75,0,6.5,8.75,0,-9.5,0,0,0,0,-8.25,0,0,-9.25,0,0,0,3.75,0,0,0,-3.5,-11.25,0,0,11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-7,0,0,0,0,0,0,0,0,0,0,0,-9.75,0,4.5,0,0,0,6.25,-5.5,-11.75,0,0,0,0,-6,0,-5.25,0,0,6,0,-11.25,0
-16,0,-4.75,0,-24,0,-12.5,0,0,-4,0,0,-1.75,0,0,7,0,0,0,-3,0,0,7.75,12.25,0,-4.25,-5,0,0,3.5,0,-1.25,0,8.5,0,0,0,0,-1,0,0,-7.5,0,3.75,0,0,0,0,5,5.75,0,0,0,-2.5,-6.25,0,0,4.25,0,5.5,0,0,0,-5.5,7.75,0,0,0,0,0,0,1.25,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,12.5,0,-4,0,0,0,0,0,0,-0.25,0,6.75,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,-1.5,0,0,0,11.25,0,3,0,3.5,0,0,-11.25,0,0,0,-4,0,-10.5,0,5.5,0,0,0,0,-2,-1.5,1.75,0,10.25,0,0,0,0,0,7.75,5.25,0,0,0
2,6.25,0,7.75,0,18,0,-1.5,0,0,0,0,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,0,-5.75,0,0,0,0,0,0,-9.5,0,6.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,10,0,0,-7.75,0,0,0,0,0,-5.5,0,0,0,-2.75,4.5,0,0,9.5,0,2.75,-10.25,0,-8.75,2.5,0,-3.5,-6.75,0,0,8,0,4.5,7.5,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,6,0,0,-9.25,1.25,0,0,0,3,0,-7,-10.5,0,0,0,0,9.25,0,0,0,0,-3.75,0,0,0,0,0,0,0,0,0,0,-9.75,0,0,0,0,0,0,0,0,0
-2.25,0,12.5,-0.25,-12.5,0,4.25,0,0,-5.5,0,0,3.75,4,-11.25,0,0,1.25,4,8.25,-8.75,0,-7.5,0,0,0,0,0,0,12.25,0,0,0,0,0,0,0,5.75,0,0,-2.25,0,0,0,0,0,-2.25,0,0,0,0,12,0,0,0,0,-7.25,0,0,0,0,0,0,0,0,-0.25,10,-7.75,0,0,-9.5,12,-4.75,0,0,0,0,6,0,0,0,0,0,-9.25,0,0,-10.5,0,0,0,0,0,0,0,2.25,0,0,0,0,-0.5,-1.75,0,0,0,0,-7.75,0,0,-12.25,0,0,-6.75,3.75,0,10.25,12.25,0,12.25,0,0,0,-10.5,10.25,-6.25,0,-0.5,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,6.25,0,0,0,-5,0,11.25,-6.5,0,-10.5,0
-1.25,0,0,4.5,0,-1.5,0,-10.25,0,0,0,0,0,0.75,0,-6.25,0,0,0,4.25,0,-8.75,0,0,0,0,-8.75,0,1,0,-12.5,9,0,0,11.25,0,0,12.25,0,-8.75,1,0,0,9.75,0,0,0,-12.25,0,0,9.75,0,0,0,0,-2.75,10.75,0.25,0,0,0,0,0,0,7.5,1.25,0,0,0,0,-5,0,0,0,0,0,2.75,0,0,0,-6.5,0,0,0,0,1,0,0,0,8.5,0,0,0,-8,0,0,8,-10.25,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,-7.25,0,0,-3.25,0,0,0,0,0,0,0,0,0,7.5,0,0,-8.25,-11.25,0,0,0,0,0,0,0,2,0,0,-0.75,5,-0.75,-1.25,0,11.25,2.5,12.25
22.25,0,0,0,0,0,0,0,-13.5,10.5,0,0,0,-6,0,0,0,0,0,0,-2.5,0,0,9.75,-5.75,0,0.75,-12,0,-2,0,0,0,0,-11,0,-4,-2,0,0,0,-10.25,-6,0,0,0,0.5,-3.5,12,0,0,0,0,0,5,-4.75,1.5,0,0,0,0,-0.25,-2.25,0,0,0,0,-2.25,0,0,4.5,-6.5,0,0,-4,-4.25,0,0,0,10.75,11.5,0,0,-1.75,-12.25,0,12,0,2.25,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,-1.75,0,0,0,0,10.25,0,0,0,0,0,0,0,0,8.25,6.25,9.75,0,-12,12.5,5.25,-10.75,0,-7.25,5.25,0,4.75,0,0,0,-10.25,6.75,-10.25,0,0,0,0,-6.5,-5.25,0,11,7.75,0,-6.25,0,0,0,0
37,-2.25,0,6.5,-4,0,-5.5,0,10.5,4.5,0,0,-10.75,5.75,0,-11,0,0,0,0,-1.75,0,0,0,0,-8.25,0,-0.5,0,-7.5,0,0,0,1,0,1.5,0,7.75,0,0,0,0.25,7.5,0,0,0,0,-5.25,2.5,-10,0,0,0,0,0,0,0,-5.75,0,0,0,-6,0,-9,0,0,0.5,-0.75,-8.75,-0.5,0,0,11.75,0,0,0,-1.75,0,0,0,0,0,0,10.5,0,0,0,10.75,0,-10.75,1.5,-11,6,0,0,0,0,10.25,0,0,0,1.5,0,0,0,-9,0,9.75,0,-0.75,0,4.25,0,0,0,7.5,0,0,-7.5,12.25,0,-9.75,-11.25,5.5,0,0,0,-9.25,0,0,0,0,0,0,-6.75,0,-5,0,11.5,-4.75,0,-5,3.75,0,0,0,0,-2,0,0,0
