-592.25,-185.5,-117.75,-94,-83.5,170.25,-15,-52.75,-15.75,106.25,-70.75,14.5,115.75,-224.5,-3.75,-76.25,-156,72,-12.5,-93.75,-85.5,28.5,-88,-69.75,48.25,63.5,-65.75,-28.5,38.5,82.5,6,-21.5,-78.25,-0.75,-135.5,53.5,-0.25,-49,36.5,100.5,97.25,28,17.25,82.5,89.25,68,18.75,142.75,93.25,-65.5,-154.25,21.25,103,36,77,35.75,-7,76.75,-4.25,33,159.5,-88.75,-6.25,79,121.75,107.5,6.75,105.75,-92.75,71.75,0.5,-46,33,-69.75,74.75,41,1.75,-87.5,-89,4.75,49.25,23.75,184.25,-45,-55,-27.5,-100.75,27.25,-18.75,45.25,-1.25,-52.25,47.75,-79,-60.25,-20,81,93.5,-11.75,-41.25,-60.25,99.25,30,-156.25,-124,-98.5,62,122,4.25,24,24.5,96.25,-29,28.75,-148,101,38,64.5,83,-62.25,65.75,-40.25,138.5,53,43,50.5,-59.25,-15.5,14.5,44.5,-35.25,47.5,-171.5,21,7.5,-111.5,-50.5,-4.25,32.75,-41,168.5,10,107.75,125.5,7.25,-79,-11,18.5,-100.5,74,-85.25
-185.5,25,11.25,11.5,-4.25,0,6,0,-6.25,3,1.75,1.75,0.5,11,8.75,-3.75,5.75,1.75,6.75,3.25,11,11,-1,4,0.25,-5.25,1.5,-6.75,7.25,-6,6.75,0,4.25,-2.75,5.5,10.25,0,10,3,-9.75,0,-3.25,0,0,0,11,11.25,-10.75,-10.75,-12,-9,-7,12,0,0,7.25,-2,11.25,0,10.75,8,0.25,9.25,-8.25,-10.25,7.5,0,0,-9.5,4.25,-10,8,5.75,0.5,6.75,11.75,9.25,0,-1.25,-10,-11.5,9.25,-5.75,-2,-2.25,12.5,10.75,7.25,0,0,0,4.75,0,6.5,-5.5,-0.75,2.5,10.25,8.5,-3,12.5,9.5,-0.25,0,-11.25,11.75,-9.75,-7.75,-12.5,10,-9.25,0,0,0,1.25,-7.75,10,-5.75,-6.75,0,0,5.25,-5.75,8.75,4.5,5,-6.25,0,5,0,1.75,6.75,-1.75,2,6,5.75,-12.25,-3.5,0,-12.25,1.5,9.5,-12.5,0,-6,5.5,0,-5,-5.5,11.5,-5.75
-117.75,11.25,15.25,0,0,0,12,4.75,7.25,-4.5,0,-10.5,1.25,-1,0,0,10.25,0,7.25,7.5,1.25,10.5,10,-12.5,8,-5,-6.75,-5.5,-3.5,1.25,8,-9.25,5.75,0,9.25,0,-0.5,12.25,-10.25,0,-5.25,-4.75,12.5,-2.5,0,-1.25,11.75,12.25,7.25,0,0,-12,2,-12.25,-7.75,0,0,0,9.75,-3.25,7,7.25,2.25,9.25,-2,5.5,11.25,0,10.5,0,-6,0,0,5,-1.75,-10.75,0,12,0,0,10.5,6,-3.5,-7.5,-3,0.75,1.25,7.25,0,0,0,-5.5,1.5,5.75,12.5,-9.75,0,-6.75,11.5,0,0,-7.75,-1,11.5,-5,-2.75,11,0,-0.25,-2.5,-0.25,-3,0,-10,0,-3.5,-7.75,4.75,5,9.75,0,0,-8.25,4.75,0,-2.75,12.25,-0.5,-8.5,-11.5,-5.75,2.5,-3.75,-11,8.75,10.5,7.5,0,0,-5.25,-0.5,-5.25,-10.5,4,1,-2.5,0,4.25,0,-10.75,0
-94,11.5,0,19,3.75,9.75,-2.5,-10.5,-5.75,-1.75,-0.75,9.75,11.25,0,-0.5,-6,1.25,-10.75,-4.75,-12.5,6.75,11.5,0,-11,12.5,0,12.5,8,-8,0,-1.25,4,1,1.5,-3.5,-4.75,-4.25,-3.25,-6.5,-4,9.75,0,11.75,-5.25,-5.25,-3.75,9.75,-3,-2,9.5,0,0,8.75,0,-1,5.75,0,7.25,5.75,3,6.25,0,-1.25,10.25,-0.75,-9.25,-11.5,-1.5,10.25,8,-7.75,2.25,-3.25,6,0,0,-10.25,11.25,0,-9.25,-8,-6.5,0,0,10.75,-1.75,3.5,0,-1.75,12,3.75,11,1.25,0,-7.25,-8,-1.25,-2.5,0,-11,10,7.25,1.75,-5.25,-3.5,-3.25,0,9,5.25,-9.75,0,-9.75,-0.25,1.25,-10.5,-0.75,10.5,6.75,0.25,-5.25,9,0,1.25,10.75,-11.75,0,9,-2,0,0,-7.75,10,6.75,-3.25,-11.5,11.75,3.25,2.25,9.75,-8.25,0,-6.75,-1.5,-4.75,-0.5,-1.75,0,-4.75,0,9.25,5.25
-83.5,-4.25,0,3.75,14.25,-8.75,-10,0,7.5,3.5,-6.25,4.25,8,-3.5,0,9.5,7.75,0,9,3.25,4,9.25,-6.5,0,-12,-6.25,0,-1.25,-3.75,-1,0,8.25,5.5,-4,-4,0.25,-4,12.25,-11,-1.75,6.75,11.75,0,3.25,11.75,0,-11.75,-3.5,5,7,6,0,0,-12,0.25,11.25,-4.5,0,0,9,-1,3.75,9.75,0,0,-5.75,10.5,0,12.25,5.75,-4.5,4.75,6.5,0,-0.75,-12,0.25,0.5,0,0,10.75,-8.25,8.5,7.5,-6.75,1.5,0,0,-1.75,5.5,0,0,-7.25,3.25,2.5,0,-8.25,-4,8.5,-1.75,7.5,5.25,-4.25,-1.75,-3,1.25,-3.75,0,1,-10,4,12.25,-8.75,6.75,12,-10.5,-2.75,-10.5,0,1.75,0,5.25,5.5,0,-12,-7.25,0,-0.25,-7.75,-10.5,-9,0,0,12.5,2,-3.25,0,0,-9,0,-5.25,-7.5,10.75,12.25,2.75,0,0,8,-11.5,10.5,-1.5
170.25,0,0,9.75,-8.75,-5.75,9.75,4.5,-11,-4.5,-10.25,3.25,0,11.5,2.25,-7.5,1.25,-4,0,12.5,-4.75,-12.25,-7.25,0,0,6.75,-3.5,0,0,-11.5,0,8.75,0,0,0.75,0,12.5,0,-9.5,8.75,-12.5,-12.5,3.25,1.25,11.25,5.25,0,-8.75,-7,0,0,0,7,-11,-12,-7.5,0,-9.25,0,7,4.25,-11.5,5.5,3,5.25,-12.5,-2.25,-9.5,-11.75,4.75,9,-6.25,-7,-12,1.75,-0.75,8.75,8.25,0,-0.5,-1,-8,-6,-3.25,-1.75,-11.25,-3.5,0,3.25,-12,-0.5,-5.5,11.5,-1.5,0,-12.5,7.25,5.5,9,-8.5,-5.75,-11.25,2.75,-3,0,-5.25,0,-3,0,-12,11,-4.75,-2.5,9.75,0.5,-8.75,-10,4.75,0,-3.5,7.25,-10.75,-4.25,3.25,0,-7,4.5,-8.5,-5.75,2,0,7,3.75,-10.25,-11.25,-4.75,9.75,11,-3.75,0,-4.5,-9.25,3.5,0,0,0,-11,12,9.25,4.5,0
-15,6,12,-2.5,-10,9.75,5,0.25,-5.25,0,10.75,3.25,-1.75,3.25,-8.75,-0.25,-7,0,4,10.75,-2.75,-4.5,-7.75,-3.5,2,11.25,3.5,0,4.25,7,9.25,0,0.25,8.75,1.75,-6.75,-3.5,-5.25,-2.5,-3.75,-11.5,10.25,-4.75,12,0,0,-2.75,0,-9,0,0.25,-6.5,-9.75,-8,-1.5,5.75,0,7.75,6.25,12,-6,-2,-3.5,-9,5.25,1.5,6.75,-10,-6,-7.75,-11,0.25,8,-12.25,9.75,-6.25,1.25,-0.75,-0.5,4.25,-2,5.75,-1.5,-1.75,0,6.5,4.25,-6.25,0,0,-9.5,-7,0,8.75,8,0.25,-9,9.25,2.5,-10,-2.25,8,-1,3.25,-6.75,-0.75,9.5,0,3.25,-7,11.5,-4.75,4,7.25,-0.75,0,0,0,10.25,0,-5.25,-3,-5.5,2.5,1.5,1.5,11.5,-3.75,0,0,0,0,0,3.75,-8,-7.25,8.75,-10.75,0,5.25,0,0,-7.75,-2.5,8,6.25,-2.25,4.25,-7,2.75,-9.75
-52.75,0,4.75,-10.5,0,4.5,0.25,7.75,-11.75,-1.75,-5.25,-0.75,7.25,12.25,0,-8.75,6.25,2.25,8.25,-1.75,5.5,-11.75,0,-9,11,2.25,-7,-9.75,0.5,8.25,10,-10,7.5,-2,6,-10,-8.5,-4.75,5.75,7.25,-8.75,6.5,-3.25,6.5,-0.25,-9.75,4.75,-7,6,3.5,0,1.25,-1.75,7,-8.75,8.75,7.75,12.25,7.25,11.75,0.25,7.5,0,-9.25,0,0,6.75,-3,11.25,0,-12.25,4.25,-3,0.25,-9.25,9.25,-7.5,-0.75,-6.5,3,0,11,-5.25,-3.75,1.5,-2.25,-9.75,0,-3,-10.5,-7.5,-10.5,-11,-11,1.5,0,5,5.75,1,0,7.75,-6.25,0,11.5,10.75,2.75,5,0,7.25,0.75,0.5,-0.5,8,3.75,7.25,8.5,3.25,0,-2,6.25,1.75,0,8.25,-10,7.25,-11.5,-5,9.75,0,0,7.5,-0.5,0,3.5,-3.5,-12.5,11.5,-5.25,-0.5,-11.25,-6.25,11.75,-2,-4.5,11.75,-9.5,-5.5,5.25,0,4.25,-6.75
-15.75,-6.25,7.25,-5.75,7.5,-11,-5.25,-11.75,5.25,0,0,12,8.75,10.5,8.25,0,12,-10,-10.25,12,11,0,0,-12,-3,0,9,-8,-4.25,-10.25,0,0,9.5,-7.75,0,0,0,11.75,0,1.25,0,5.75,-10,-9.5,0,3.75,1.75,-2.25,-12.25,-9.25,-2.75,-12.5,-10.75,1,2.5,8.25,-9.5,-3.5,-7,6,-10.25,0,-5.25,0,-4.25,0,-2.25,11.75,-1.75,-5.5,-2.75,-0.5,0,-4.75,1,-11.25,11.25,-7.5,1.5,0,7.75,3.5,-11.75,-2.25,7,-7.5,-1.5,3.75,-12.5,10.75,-8.5,9.75,8.25,8.5,2.75,0,12.25,-9,9.75,-4.5,-1.25,0,8.5,4.25,4.25,-8.5,-0.5,0,8.75,-8,0,11.5,3.25,0,11.25,9.25,-6.5,9.75,4.25,-4.25,-12.5,10.75,2.75,-4.25,12.25,0,6.5,11.5,4.25,10.25,3.5,0,0.25,4.75,4.5,-1.75,9.75,0,-6.5,-6,-9,-5.5,-12.25,2.5,-2.25,-3,-0.75,-3.75,3,0,-5.5
106.25,3,-4.5,-1.75,3.5,-4.5,0,-1.75,0,7.75,1.25,-9,0.75,-5.5,-11.5,-5.25,12,0,-1.5,6.5,2.5,-1.5,-6.75,-12.25,-10.5,11.5,-8.5,4.5,-4.25,-3.75,0,5.75,-9,0,0,0,8.75,3.25,-1.5,-6,8,6.75,-6.5,-5.75,-5,-4.5,5.5,-8.75,9,0,-7.5,5.5,4.75,-2.25,0,-11.5,-1,4,7.25,0,-3,-11,4.25,0,0,-4.75,0,0,-5,-4.25,7.25,5.25,-1.25,1.5,5,-11.25,-0.75,-7,12.5,-12,10.25,-1.75,5,-4.75,0,0,-8,-12.25,-5.25,3.25,9.25,-11.75,4,-10.75,0,12.5,2.25,11.75,-3.5,-2.5,6,-7.75,-8.5,0,-11.75,5.25,-2.75,0.5,-11.5,6.75,-1,0,2.25,-6,8.25,0,-11,-6.5,0,6,0,-0.75,0,-10,-1.5,8.5,0,0.5,-0.25,-3.25,-9,8,0,-2,-11.5,0,-3.25,-8,12.25,-4.75,-9,-6,0,0,11.25,6,2.5,-4.5,9.25,-2.25,10.25
