-398.75,-91.25,150.5,-43,6.25,-81.25,63.75,-72.75,-25,-3.75,5,-23.5,-14.25,35,15.5,-1.25,-71.75,70,-80,-24.75,103.75,55.75,-93.75,46.75,-116.75,46.5,-96,82.25,18.25,10.75,100.75,-22.75,11.75,-40.75,96,23.5,39.5,86.75,-58.25,3.5,-95.25,53.25,90.75,39.5,-47.25,108.5,-77,28.5,-58.75,40.25,-88.25,31,10.25,-8,-104,103,52.5,26.75,155.75,8,17,6.75,0.75,-33.75,-98.25,43.25,-94.5,-156.25,35,121.5,55.25,4.5,6.75,140.25,21.5,64,-53.5,58.5,15.5,-66.75,-75.5,79.5,-9.25,-61.75,-99.25,7.5,-27.5,81.25,11.25,158,65.5,9.5,41.5,-54.5,28.75,3.5,-58.75,77,-28.5,15.75,84.75,-14,162.25,-11.25,-11,0,-8.75,-77.25,134,-79,23.75,-179.5,-54.5,-25.25,-121.25,-1.75,51.75,-13.5,33,-78.5,-47.25
-91.25,25,-7.25,-0.75,-6.25,7.75,4.75,5.5,10.75,10.75,-2.75,0,5,9.75,-12.25,7.5,4.5,8.25,12,11.5,5,2.5,0,9.5,-0.75,-2,10.75,8.5,-1.25,0,-10.75,0,7.5,1,-1.75,-2,5.5,0,0,2,0,-11.75,-7.5,0,-1,-11.25,0,7.75,0,0.5,0,-10,4.25,-0.5,-10.25,0,1.5,-7.25,4.75,-3.5,-3,-2.5,-9.25,1.75,-3.75,0,0,8.75,-12.5,-10.5,0,3,1.25,3.5,0,1.75,12,10.25,0,-10.5,-10.5,-11.75,-2.5,-1,-4.75,1.5,12.5,0,5,-4,0,0.5,8,0,-7.25,-3.75,5,-1.75,-3,-11.75,0,-6.25,10.25,9.25,0,7.25,-7,2,3.75,-12.5,4.25,2.5,0,-8.5,10,10.5,0,-1.25,10.75,0.75,11.5
150.5,-7.25,-5.75,0.25,7,0,-7.75,-5.75,10.75,-10.75,0,1.75,-8,0,7.5,0,7.5,-12.5,-5.75,0.25,4.25,4,-6.25,11.25,-11.5,0,5.75,5.25,0,-7.25,-1.25,-3.75,12.25,0.25,8.5,0,6,-3.25,0,0,1.5,0,0,10.5,-10.25,4.5,-10.5,-10.25,10.5,4.75,4.5,-12.5,0,-9.75,-0.5,10.75,-1,-5.75,4,-9.75,-10,1.25,-8.75,2.75,-0.25,-11,-7.25,-6.75,0,-6.5,7.5,-10.5,-7,-6.5,-10.25,-5.75,0,-8,0.25,-9,0,0,4.25,7,8.25,2.25,0,0,-1.5,0,-9,-4.75,1,-7.25,4.75,-1.25,-12,1.75,7.75,-0.5,-7.75,-5,-5.75,10.25,-5.5,-9,-2.25,-10.25,5.25,10.75,1.25,0,8.5,-8.25,11.75,-2.5,-10.25,-1,-7,0,-5.25
-43,-0.75,0.25,-15,-3.5,0,-11.25,9.25,7.25,-10.75,-5.75,10,-6,0,7,0,0,10.5,-3,0.5,1,0,6,-3.5,3,7.25,5.25,-7.75,6.5,1.25,9.75,4.75,0,8.75,-7,2.75,5.5,0,0,-11,0,12.5,0,10.25,7.75,0,0,7.75,4,6,0,-8.5,-5,-11,5.25,0,-4.5,-10,10.5,0,5.25,-3.5,-7.75,-8.5,0,7.75,5.75,-12.5,-10.75,-7.25,0,-5,12.5,12.5,0,-3.5,3.5,-10.5,-0.25,10.25,10.5,0,6.75,12.25,6.25,-12,-1.75,0.25,-2,-7,0,5.5,5.5,0,0.25,4.25,-5.5,-4.75,4,-3,8.75,-5.25,-4,0,-5.25,-1,-4.75,8.5,11,8.75,-10,1,0,-10.5,0,0,-8,2.75,0,-2.75,0
6.25,-6.25,7,-3.5,22,0,-11.75,-11.25,-10.75,-1,2.5,-2.75,4.75,0,0,-7.75,8.25,-6.75,0,8.25,-0.5,12.25,-7.5,4,-2.25,3.5,-10.5,7.5,-5.25,-2,8.75,0,4.5,0,-0.75,-12,7,-9,-11.75,-10.5,8.5,-9.5,4,1.75,-10,-8,8.25,-9.25,-0.75,10,-2.25,-1.25,0,0,7,3.5,0,-4.5,-9,4.25,0,-4.5,0.75,7,-0.5,11.75,11.25,10.5,3.25,4.5,0,-4.25,-6.75,-3.5,-10.75,-6.75,10,0,-11.75,2.25,-3.5,-10.5,0,-10.25,0,12,11,6.25,9.25,-12,10.25,-3.75,-9,5.75,-0.25,-2.5,-8,0,0.5,11,0,0,8.5,-6,0,-10.25,9.25,0,-11.75,6.5,6.5,-3,0.25,-0.25,-11.25,8.25,-4.5,-0.5,0,12,12
-81.25,7.75,0,0,0,-23.75,0.5,-12,2,-5,0.5,-3,11.75,-0.25,9.75,2.5,6,0,4,5.25,4.75,-6.5,0,-11.5,6.25,6.75,-4.5,-10,6.75,9.75,-9,11.25,-3,9.5,-4,0,0,4.5,4.25,2,0,-11.75,4,-7,5,0,-9.25,0,-6.25,0,9.5,-4.5,-10.25,-5.5,12.5,8.25,0.75,10.5,-12.25,4,-10.75,0,6.25,0,12.25,9.25,8.25,6,-11,0,0,1,1.75,10.75,7.25,7.25,-6,-8.5,9.25,10,-4.75,0,-3.75,-6.5,4.5,-5.75,9,12,-8.75,0,0,-1.25,-0.25,-1.25,-9.5,2.75,0.75,-1.5,8.25,0,-5.25,-2,-12.5,-5,6.25,-4.5,5.5,11.75,11.25,-2.5,-2.25,0.25,9.5,6.25,12.25,-6,-8.5,0,8.25,0.5,0
63.75,4.75,-7.75,-11.25,-11.75,0.5,-23.5,-3,-2.75,0,0,0,8.75,-3,0,-12.5,0,11.75,10.25,0,-1,0,7,3,4.25,3.25,-10.5,-5,6.75,3.75,2.5,-10.5,-12.5,1,-11.5,5.5,-12,-6.25,-5,-10.25,-5.75,0.5,10,0,-1.5,4.25,-12,4.5,-3.75,9.75,-3.25,0,2.75,-4,-9.25,-7.75,0,0,-12,-4.5,0,1,0,0,6.75,12,6.75,-3.5,-7.25,-0.75,2,0,-6.25,8.75,-11.75,10,-3.25,11.5,7.25,-1,-11.75,5.5,1,6.75,-1.25,12.25,7.5,4.25,-2.75,-3.25,8.25,6.75,-5.75,2.25,1.5,0,-0.75,-8.5,-6,-3.25,5,-8,8.5,12.25,8,1,5.75,-2,5.25,0,0.25,-6.5,2.5,-6.75,0,-11.25,0,12.25,-2.5,-12.25,-1.25
-72.75,5.5,-5.75,9.25,-11.25,-12,-3,19,-7,0,-7.75,-7,-4.5,12,-3.5,3,10.5,-6.5,11.25,-11.5,12.5,0,3.5,-12,-8,-7.25,5.75,6.25,0,0,-10.5,-2.5,3.25,0,9.75,-2,4.5,7,-0.75,7.5,0,0,0,6.5,-11.75,0,-1.75,5.75,5.75,7.5,2.75,-3,-8,8.5,-9.25,-4.25,7.5,9,0,7.75,0,0,-0.5,0,0,-1.25,-11,-12,2.75,7,-2,2,-10.75,-7.5,10,0,7.5,-9.25,0,-9.75,-12.25,-8.5,-7.75,-2.25,0,9,-10,6.25,1.5,-11.5,-4.25,-10.75,-11,6.5,11,-4,-2,9.75,0,0,9.25,3.25,9,10,11.5,2,7.75,9.25,8.75,12,10.75,2.5,0,-8.75,-0.75,4.25,5.5,-0.5,0,12.5,8.75
-25,10.75,10.75,7.25,-10.75,2,-2.75,-7,17.75,-1.75,5.5,1,-1,-1.25,-2,-2,11.75,-12.25,-0.5,-2.75,4,9.75,-11.25,-11.75,-9,1.25,-3.5,7.75,7.75,0,12.5,-2.25,5.25,-4.25,12.5,-12,1.75,-0.75,-3.75,-10.25,12.25,2.75,7.75,4.75,0,0,9.25,-10.75,7.25,0.75,-3.5,5,4.75,-2,-4.25,-2.75,-3.25,10.75,-10.5,0,-10,8,1.5,0,-10.75,-9.5,0,6,7.5,-4,-3.25,-4.5,7,8,-3.25,2.25,0.5,-2.25,0,-5,-0.5,10.5,0,-10.75,8.5,3,-9.25,2.5,-0.25,-10.25,12,0,0,0,-3,-3.75,8.75,-4.5,-5.5,11.5,-6,0,0,7.25,0,-3,0,-3.75,-2.5,-2.5,-3.75,11,-7.25,0,-1.25,11.75,0,-12.25,4.25,1.5,-10.5
-3.75,10.75,-10.75,-10.75,-1,-5,0,0,-1.75,14.25,-4.75,0,-8.75,8,-11.5,0,7.5,0,-8.25,-12,-11.5,4,-10,-7.75,5.5,5,-1.25,0.75,-10.25,-8.75,3.5,0,-9.75,3,0,-0.5,2.25,-3,0,0,12,1.75,7.75,-8,9.25,8.25,-4,7.25,0,-0.5,4.25,0,0,-9.5,8.75,-3.5,0,-0.5,0,0.5,0.25,5.5,12,0,9.25,0,1,4.75,0,0,5.75,1.5,6,0,0,5.75,8.75,-1,0,0,-11.75,0,-2,11.5,0,3.25,0,-9.5,5.75,-3,-7.75,3,5.75,-10.5,0,0,-4.5,6,5.25,9.5,-5.75,1,-9,-9.25,0,6.25,1.75,4,-9,-7,10.5,0,1.25,8.25,8.75,0,-6.75,-1.75,1.5,-12.5,0
