1389.75,-28.75,84,43.25,-57.75,30.5,-37.5,-116,13,-103.75,-161,-86.5,-11.75,85.25,3.75,50,115.5,-89.5,19.75,90.5,42.75,-50,9,44,-12.75,69.25,-203.5,-106.5,18.5,34.75,22.5,-103.25,42,-34.75,36,-42,70.75,23,-41.25,78.75,-112,-6.5,5.5,124.25,54.5,16.75,-19.75,20.5,20.25,35.5,-14.75,85.25,18,32,-153,-47.75,-77.75,-68.25,-132.5,-11.25,21.75,75.5,-5.25,95.5,-136.25,-11.25,59.75,-102.75,-61.5,-140.75,-23.25,1.5,11.25,-155.5,-36,5.5,-22.5,-70.75,15.5,70.75,-34,-25.25,14.5,-91,107,-39.75,105.25,-62,25.25,146,-7,-14.75,-37.5,19,-124.25,-94.5,83.25,-97.25,92.25,62.25,-25.5,32,9.75,-74.5,-108.5,10.25,0.25,22.5,-99.5,113.5,55.75,-38.25,3.25,-24,-20,-53.75,-89.25,-98.75,-133.5,-30.25,30.75
-28.75,25,-8.5,0,-2,2,1,11,-4,0,-0.25,10.5,3.25,5.75,0,-3.25,0.5,-6.25,2.25,2.5,10,3.25,0,0,-11,-8.75,0,-3,6.5,12,0,0,-8.75,3,0,5.25,8.75,-8.25,-8,-6.25,0,-4.25,-4.5,0,-4.25,5,-2.5,-9,-2.25,-9.5,0,9.75,1,-6.5,9.75,0,-1.25,9.5,12.25,-8.75,3,-8,9.75,-5.75,-4.75,4.25,0,-8.75,0,11.75,4.25,-7.75,-1.75,-5.75,0,-8.75,-4.25,11,6.75,0.75,-8,-10.5,-5.75,0,5.75,0,5.75,11.75,12.5,3,0,-9.5,-7.5,2,0,8.25,-5,0,0,0,0,0,-4,-7.25,-2.25,-6.5,7,-3.5,8.75,-8,4.75,8.75,-12.5,1.5,0,6,5.25,0,-10.5,8,5.75
84,-8.5,-17.25,0,-6.75,0,-7,0,-6.75,0,-8,-0.5,-1.25,12,0,8.75,12.5,6.75,1,0.5,-12,3.25,0.5,0,-6.75,0.75,0,-6.25,0,0,0,0,-7.25,6.75,-12,12.5,0,-8.25,5.75,-8.75,0,11.5,-7.5,3,-11,9.25,3.5,-0.75,1.25,2,0,0,9.25,0,0,10,-1,2.5,1.75,-12.5,11,0,7,-8.5,6,3.25,-7.25,10.75,-6.75,-5.5,-12.25,-10.25,-0.75,-8.5,0,1.25,-6.75,-7.5,0.75,-7.75,-7,9.75,-5,6.5,0,0,0,0.75,0,-4.25,1.25,-8.75,2.5,0,-3,-12,-12.25,6,-6.25,-8.5,2.5,0,5.25,5.75,-12.5,9.75,-1,-10,0,-11.75,3.25,-10,4.25,4.5,11.5,9.5,0,0,12.25,0,-0.25
43.25,0,0,-11.25,0,11.25,-2.5,10.5,2.5,1.25,-2,0.75,4.5,0,-9,8.75,-1.25,-3.75,-8.25,-8,3.5,-10.5,0,11.25,-0.5,7.5,0,0,0,1.25,-7.5,10.75,5.75,8.5,7.25,8.25,12.25,7.25,-10,3,0,0,0,6,2.5,0,0,3.75,0.25,-10.5,0,-12.25,-8.75,0,3.75,-1.25,-7.5,-8.5,9.5,0,0,1,-3,-11.25,5,0,-8.75,0,12.25,6.5,2,7.5,4,8.75,-1.25,0,0,5.25,9.75,0,-11.75,-12.25,0,8.75,-8.25,-3.25,12.5,12.25,0,-8.25,8,0,0.75,-8.75,-1.5,-0.75,-9.5,0,-5.25,-10.75,-2.5,4.5,9,0,-5,-8,-12.5,-12.25,9.25,1.5,4.25,6,1,-6.75,-4.75,-12,-9.5,-12,-10.5,0,-11.25
-57.75,-2,-6.75,0,-10.75,0,8.5,-4.75,-6.75,2,0.5,0,-10.25,0,-1.75,0,2.25,0,0.5,-2.5,0,0,7.25,-8.25,-2.5,5.75,0,0,2,10.75,-9.75,0,0,0,-6.25,9.5,-6.25,-1,3.25,-9.25,-7.25,3.25,8.25,1,-7.5,-3.75,-4.5,3.5,0,-6.5,6.75,-3,-8.75,12.5,0,6,0,-7.5,11.5,0,3,-7.5,4,2,-10,2.5,3.75,6.75,6.25,11.75,-3.25,8,0,6.25,-4,1.75,-10.25,10.25,0,0,8.25,-1.5,2.5,0.75,0,7.75,7.5,0,10.25,7,1.25,8.5,0,1.25,6.5,6,0,0,-3.25,0.5,-7.75,10,0,0,3,-8,0,0,0,-2,0,4.5,-2.75,7.25,-8.5,0,12.5,0,-3.75,0,-8.75
30.5,2,0,11.25,0,-11.75,-2,0,1.25,-8,-5.5,3,1.5,0,4.75,0,0,0,6.25,-10,-10.25,9.75,8.75,-0.5,-9.75,-6,-10.5,-1.25,2.5,11,-11,9.5,5.5,-3.75,0,-11.75,1.25,9.75,10.5,8,6,-11,-3,1,12,2.5,0,-7,7,-10.75,-1,-10.75,2,7.5,-2.75,4,9.25,1.25,5.25,-9.25,10.25,0,-7,-12.25,6.5,9.25,8.75,-5.25,-4.75,2.5,5.5,6.25,10,0,12.5,-4.25,-6,10.5,0,-1,0,-3.5,0,-7.75,-8,-2.25,0,0,12,-12.25,2.25,5.5,-9,11,0,4,-0.25,0,-0.25,0,-5.5,-3.25,-3.5,-10.5,-2.5,-0.25,-6.75,0,0,-6,3.75,-12.5,-6,-3.5,-3.25,-0.5,0,-11.25,0,3,-1.75
-37.5,1,-7,-2.5,8.5,-2,3.75,0,-3.75,-5.75,4.5,-4.75,4.5,-3.25,-11,-2.25,-4,0,10.5,1,2.75,11.5,8.75,-3.25,6.25,-5.25,-5.75,-3.25,2.25,9.5,-10.5,-6.75,0,0,10.75,0,0,0,11.75,-6.75,-12.5,0.25,2.25,0,-1,-2.5,-0.25,6.75,10,-9.5,9.25,-3.25,7.5,9,5.75,0,0,9,0,4.5,2,6.75,0,-4.25,5.75,-6.25,0,5.25,-7,-5,-7.5,6.25,4.75,10,-11.5,-6.25,8,5.75,-7.75,-10.5,0,0,7.5,-4.5,-1.25,0,-2.75,6.5,2.5,-9.5,2.5,0,7.25,8.75,-0.25,-1.75,-12.25,-6,0,3.25,0,6.5,6.25,0.75,-7,8.5,-11,0,-2,-12.25,10.75,7.5,-3,-5.25,0,-7.5,0,1.25,0,10.25,0.5
-116,11,0,10.5,-4.75,0,0,21.75,0,-1.25,3.25,-3,3.5,8.5,-10.25,-2.75,11.25,0.75,12,6.75,3,3.5,10.25,2.25,-11.75,-4.75,0,3.5,9.25,1.5,6,9.25,-9.5,11.5,0,0,-5.75,5,0,-11.5,0,-3,0,0,0.25,-9.5,9,0,6.5,2.5,0.5,-10,-9.25,10.25,9.25,-1.5,-4.5,8.25,-2.75,6.75,-8.75,0,-3.5,0,-2,9,0,0,0,-6,-9.25,5.75,12.5,10.5,-9.25,6.5,-7.5,-9.75,-10.75,-4.25,-11.75,5,-7.75,0,0,6.25,10,-1.75,11.25,-4.5,7,0.5,4.25,1.5,-1,5.5,0,0,-0.5,-3,6.25,-0.25,12,-3.75,-8.25,-1,-10.25,9,3.5,10.75,-11.75,-11.5,0,-1.25,11.5,-4.25,2.25,-2,12.25,0,6.75
13,-4,-6.75,2.5,-6.75,1.25,-3.75,0,13.5,0,8.25,-2,-7.75,-1,3.75,6,4.75,0,-9,-12.5,6.75,1.5,0,4.5,-7,0,4.5,-4.75,2.75,-8.75,-10.75,-11.75,-10,10,4.5,7.5,0,0,4,3.25,-4.5,0,-4.25,-12.5,0,10.5,6.25,-11.5,12.25,12,10.5,-3.5,-9.25,2,9.25,5.75,-9.5,6,-4.25,11.5,-8.25,1.5,-7,0,0,4,3.5,0,-4.5,0,-1.25,3.75,-11,12.5,6.5,8,9.75,11.75,6.5,1.5,-5.5,4.75,0,0,0,0,0.25,0.25,1.75,0,3.5,-5.75,3.5,-1.5,10.25,-7.75,8,-8,10,0,-6.5,-5.25,-8,0,-5.5,-11.25,0.5,-9.5,0.5,-10.75,-8.75,1.75,0,9.25,0,0,5.25,-7.25,3.5,-11.75,-9.75
-103.75,0,0,1.25,2,-8,-5.75,-1.25,0,-2,0,3,7,12.25,0,-2.25,0,-0.5,9.5,11,0,10,-9,12,-10.25,4.25,10.25,0,0,0,0,-5.5,-8.25,-8.5,9.75,-0.25,-5.75,2.5,8.25,-8.25,0,8.5,-2.75,-6,-3.25,-7,0,12,-7.5,0,-8.5,-2.5,0,-3.5,10,-9.75,9,5.75,0,5.75,6.75,0,0,-7.75,10.25,-1.25,4.25,3.25,-11,-6.75,9.75,4.75,-8.75,0,2.5,0,0,0,-1.75,-9.5,-3,-7,2.75,12.25,1.5,6.5,4.75,11,0,-9.5,8.25,7.25,1.25,0,3.25,3.5,0,8.75,-9.5,9.75,0.25,0,4.25,-6,-4,2.5,11,4.75,12,0,-11.25,5,11.75,6,6.25,0,-8.5,3.75,1.25,-9.5,0
