424.75,-27.75,-4.25,39.25,7.25,-160.5,-2.25,52,-19.5,-29.75,-71.25,-13,11.75,-15.5,-45,15.25,45.25,38.25,-29.75,-33.25,-33.5,98.75,61.25,-40.25,3.5,13.25,26.25,14,-1.25,88,-60.75,11.5,65,89.5,-16,36.25,36.25,-28.5,-7.5,-54.75,82.75,12.75,-94.75,-39.25,30.75,-66.5,91,2.25,2.5,94.5,-6,31.75,37.5,-94.5,-8.75,21.5,-64.5,153,1,25.75,20.25,31,11.75,-56,67.25,2.25,36.5,5.75,-14.75,72,-5.5,-8.25,-74,-58,-62.75,54.75,-101.5,25.25,-45.75,-52.75,-45.25,-69.5,67.5,21.5,-32,1,12.25,-10,-21,50,15,-8.75,-22.25,6.5,-9.75,36.25,33,-16.25,-103.75,18.75,89,12,-51,7,-15.75,-45,-96,40,65.25,46,0,-155.25,-39,-38.5,154,8.75,-51,101.75,-17.75,-13.75,-50.5,41.25,41.25,-66.25,-2.75,16,2.5,-82,-106.5,-5,0.75,-3.5,73,-66,-46.5,-31.5,-43,31.75,-11.5,-40.5,5,-50.5,24.75,-51,-82,55,5.75,-35.25,82.5,-22.25,-50.25
-27.75,25,-3.25,0,0,0,0,9.75,0,0,0,0,0,8.25,0,0,0,-4,0,3,0,0,-11.25,0,0,0,0,-2,0,0,-2.25,-5,-4.25,0,0,0,0,2.75,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,11,-2.25,2,8.75,0,0,0,0,0,0,-4.25,0,0,4,3.75,0,0,0,0,0,-6,-7,-2.75,0,0,-10.75,0,-1,0,0,0,-8.5,0,10.75,0,0,4.5,0,0,12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,6.5,0,0,6.25,-11.25,0,0,0,-5.5,-1.75,-3.75,9.5,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
-4.25,-3.25,-22.25,0,0,0,-3.75,0,1.25,11,11.75,0,1.25,-3.25,0,0,0,-5,1.25,-5.75,4.25,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,8,0,0,0,4.25,-5.75,-11.5,0,0,0,0,0,8,0,7.25,0,0,0,0,0,10.25,10.25,4.5,0,0,0,3,0,-6,-9.5,4.5,0,-8,0,-11.5,0,0,0.75,0,0,0,0,12.25,0,0,0,0,0,0,-4.5,0,-1,5.75,0,0,0,-2.5,0,5.25,0,0,0,-8,12.5,6.75,0,2.5,-1.5,-0.25,0,0,4.5,0,-6.75,3.5,0,0,0,-2.25,-5.75,-0.25,0,0,0,0,0,0,0,0,0,0,-12.25,0,0,-6.75,0,0,0,-4.25,0,0,9.5,0,12,0,0,0,0,6,-8.25
39.25,0,0,-21,0,0,0,0,0,0,0,0,0,6.5,-8.25,0,2.75,0,4.75,0,0,-6.25,3.5,0,0,0,0,-6.25,0,0,-1.75,0,10.75,1.75,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4.75,-11.75,0,0,0,10,0,-11.75,0,10.25,-8,0,0,0,0,0,0,-8.5,7.75,0,0,0,6.25,0,0,0,0,0,0,5.25,-2.75,0,-8,0.25,0,0,0,0,0,0,0,0,11,0,0,0,5.5,0,0,0,-1,0,7.75,0,0,0,-6.5,0,-7.5,0,-3,0,0,3.75,0,0,-6,11.5,12.5,-3.25,0,-5.5,0,0,0,-6.5,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,-11.5,0,-6.25,0,0,0,0,0,0
7.25,0,0,0,-20.75,0,-7.75,0,0,0,10,9.5,-11.75,0,0,0,0,0,0,0,-4.25,8.25,0,0,0,0,0,0,0,-8.5,5,11.5,0,-6.75,0,0,0,0,0,0,0,5.5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,-12.5,0,3,0,0,0,0,0,0,0,-2.25,0,0,-0.75,12,1.75,0,11,0,0,0,-11.5,0,0,0,0,0,-0.75,0,0,-7.25,0,0,0,0,0,0,11,-1.75,0,11.75,-0.75,0,0,-8.5,-11.25,7.5,0,0,0,0,0,0,0,-3.25,0,0,0,-5.5,0,0,-8.75,0,0,6.5,2,5,11,0,0,0,-5,0,0,0,0,0,0,0,-4,0,0,10,0,0,0,0,0,0,-12.5
-160.5,0,0,0,0,22.75,0,0,0,8,-3.25,0,11.75,5,-2.25,0,0,0,0,0,0,8,12.5,7.25,2,0,0,9.5,0,0,12.5,0,3.75,0,0,0,0,0,0,0,9.75,0,0,0,6.5,12,0,0,0,-4,0,0,0,0,-7.25,0,0,0,0,0,0,0.25,0,0,0,0,-7,0,0,0,11.5,0,-6.25,10.5,0,0,12,0,0,0,-7.25,0,0,0,0,0,-6.25,5.25,0,0,0,11,0,0,5.5,0,0,-0.75,-0.75,0,-7.5,0,-2.5,3,4.75,12.25,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,-8.5,0,0,0,3,-5.5,0,0,0,0,0,0,6,0,0,5,0,0,0,5.75,0,0,-7,0,0,3.75,0,-3.5
-2.25,0,-3.75,0,-7.75,0,-24.75,0,0,0,4.25,0,0,4.5,0,-7.5,-9.5,0,0,0,0,0,-7.25,0,0,0,0,0,12.5,-7.25,4.75,-10.5,0,4.75,0,0,0,0,0,0,0,0,0,0,0,5.25,-3.25,0,0,0,0,-7.5,0,0,0,0,0,0,0,3.75,9.25,0,5,0,6.75,0,-12.25,10.75,0,0,0,0,-2.75,4.25,0,0,0,0,0,12.25,12.25,0,0.75,0,0,0,0,0,0,-1.25,0,0,3,0,0,0,0,3.75,0,0,0,-3.75,0,0,0,0,0,0,-2.75,0,0,0,10,0,0,0,-5.75,0,0,0,8,0,-1.75,0,0,0,-9.75,0,0,0,0,0,0,0,-3.5,0,5.5,0,0,-2.25,0,0,0,0,5.75,0,0,0,0,0,0
52,9.75,0,0,0,0,0,11.5,0,0,-3,-7,0,0,0,0,11.5,0,-11.5,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-8.75,-4.5,-1,0,-4.5,0,0,0,0,1.25,0,0,0,0,0,0,0,-3.5,0,0,0,-9.5,7,-8.5,-4.25,0,0,0,0,0,0,-9.5,0,0,2.75,0,0,0,0,0,0,0,0,-5.75,0,-11.75,0,0,0,0,0,0,12,0,0,0,0,0,-1,-1.75,0,0,8.75,0,-6.5,0,0,0,0,0,0,0,0,0,9,0,0,-4.25,0,0,11.75,2.75,0,0,0,-5,0,-10.5,-10,0,0,0,0,-10.75,0,0,0,0,0,11.25,2.75,0,0,0,0,0,-4.25,9.25,0,-11.75,0,0,0
-19.5,0,1.25,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,-12.5,0,0,3.75,6.25,0,0,0,0,0,0,-0.5,10.75,-6.5,0,-2.25,11,-9,6.75,0,0,0,0,0,0,-5.25,7.5,0,6,0,9.25,-7,0,0,0,4.5,0,0,0,0,0,0,-5.25,0,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,-6.75,0,3.5,0,0,-3,8.25,0,0,0,0,2.5,0,0,-9,-11,0,-0.5,0,0,-6.5,0,-2.25,0,0,-1.75,0,2.75,0,0,0,0,10.75,0,1.5,-0.5,0,0,5.5,0,0,-1.75,0,0,0,0,0,0,0,0,0,2.25
-29.75,0,11,0,0,8,0,0,0,-19.75,0,0,0,0,0,7.25,-7.75,0,0,0,0,1.75,0,7.25,4,7,0,0,0,11.75,9.75,0,0,0,0,0,0,0,0,0,0,-5.75,12.5,0,0,0,2.5,0,-9.5,-8.5,0,0,0,0,0,1,-2.25,0,5,0,0,0,0,0,0.5,0,-9,-10.75,3.5,0,4.25,0,2.5,-11,0,0,0,-9.5,0,-9.5,0,0,0,9.75,0,4,0,0,0,1.5,0,0,0,0,0,0,0,0,7.25,0,0,9,8.75,0,-6,0,0,0,0,0,-3.75,0,0,11.75,0,0,0,-8.25,-10.5,0,0,0,0,0,0,-2.25,0,0,10.75,0,2,0,10.5,-10.5,0,-2.5,0,0,0,6,11,0,0,0,-4,-11,0,0,0,0,0
