-1868.75,102.75,-2.25,15.5,41.25,-14.5,83,104,158.5,90.75,-2.75,-76,-106,30.5,8,-74.75,12.25,84.25,124,63.75,-12.5,-63.25,26.75,71.75,-47,-40.75,-13.75,-18.75,84.5,153,54.5,-11.75,-13.25,107.5,62.25,-9.75,41,15.5,66.75,81.25,-134.5,-32.5,111.25,-36.75,-56.75,26.5,57.75,126.5,-82.25,1,-18.25,-45,17.75,30.75,125.75,97.25,141.75,44.5,132.75,-73.75,-85.5,22.5,74.5,103.5,-129,-55.75,-19.25,-125.25,-145,54.25,-24.75,63.5,-16.25,82.5,104.5,108,-48.25,6.75,39.5,25.75,86.5,-25.75,109.5,64.75,-18,-11.5,-117,112,61.25,45.25,-128.75,70,-102.75,-99.75,67.75,-91.5,27,-167,-32,19.5,55.5,65.75,-100,29.5,74.25,107.75,54.75,-81.5,4.5,-85.25,-37,41.75,-25.75,87,117.75,35.5,10.25,-21,-31.75,-48.5,99.5
102.75,25,3.25,-2.5,0,6.25,-2.25,0,-11.25,-8.75,7,7,-8.25,-10.25,3.75,-11.5,-3,-11.75,-0.75,10.5,9.25,-10.25,7.5,-0.25,3.5,-2.5,-6.25,6.75,0,0,0.5,-4,-6.75,0,0.25,-3,3,0,-5.5,0,0,-5.75,-9,0,6.25,-10.25,0,2.75,-3,0,-8.5,0,0,-2,1.25,-4.75,12.5,-1.5,-5.75,4.75,3.25,-10.75,-10.25,-9,-7.5,0,0,-2.5,5.5,0,-11.25,0.75,-12.5,-6.5,8.75,3.5,10.25,5.5,10.5,5.25,0,0,-6.25,-6.5,-10,-7.25,0,-3.25,11,4.25,0,0,12.25,-10.5,-12.25,1.25,-1,3.5,-11,-10.25,-5.25,-9.25,0,-10,6.25,5.5,2.75,-3.25,4.25,6.25,0,11.25,-12.5,-12.5,0,7.75,-0.25,4.5,6.5,0,-3.5
-2.25,3.25,13.75,2,0,9,-8.75,0.5,-4.25,2,8.25,7.25,-6.75,0,0,0,5.25,1.5,-2.5,-3,-12,7.75,0.75,-12.25,11.75,6.5,8.75,-9.5,0,-8.25,-9.25,3.75,-3.5,-11.25,11.25,1,0.5,-7,0,-9.75,4.5,0,6.25,-5.5,-11.75,-6,-5.25,0,6,-11.25,0,-12,-12.5,-4,-1.75,0,0,7,-3,7.75,12.25,-4.25,-5,3.5,-1.25,8.5,-1,-7.5,0,0,3.75,5,5.75,-2.5,-6.25,4.25,5.5,-5.5,0,7.75,1.25,1,0,-2,12.5,-4,0,-0.25,6.75,-4.5,0,-1.5,0,11.25,3,0,0,3.5,0,-11.25,-4,-10.5,5.5,-2,0,-1.5,1.75,10.25,7.75,5.25,9,-1.5,-6.75,-5.75,-9.5,6.75,0,3.5,0,0,0
15.5,-2.5,2,0.25,0.5,0,10,0,0,-7.75,-5.5,-2.75,0,0,4.5,9.5,2.75,-10.25,-8.75,0,2.5,0,-3.5,-6.75,8,0,4.5,7.5,-4.5,0,6,0,-9.25,0,0,1.25,3,-7,-10.5,9.25,-3.75,-9.75,2.25,0,-5.5,0,3.75,4,-11.25,1.25,0,4,8.25,-8.75,-7.5,12.25,5.75,-2.25,0,0,-2.25,12,0,0,-7.25,-0.25,10,-7.75,-9.5,12,-4.75,6,-9.25,-10.5,0,2.25,-0.5,0,-1.75,0,-7.75,0,-12.25,-6.75,3.75,10.25,12.25,12.25,-10.5,10.25,0,-6.25,-0.5,5.5,6.25,-5,0,11.25,-6.5,-10.5,-5,0.75,-6.25,4.25,-8.75,-8.75,1,-12.5,9,11.25,12.25,-8.75,1,9.75,-12.25,0,9.75,-2.75,0,10.75,0.25
41.25,0,0,0.5,15,0,1.25,-5,2.75,0,-6.5,1,8.5,-8,8,0,-10.25,-8.5,-7.25,-3.25,7.5,-8.25,-11.25,2,-0.75,5,-0.75,-1.25,0,11.25,2.5,0,12.25,-6.75,10.5,-6,-2.5,9.75,-5.75,0.75,-12,-2,-11,0,-4,-2,-10.25,-6,0,0.5,0,-3.5,12,0,5,0,-4.75,1.5,-0.25,-2.25,-2.25,4.5,0,-6.5,0,0,-4,-4.25,10.75,11.5,-1.75,-12.25,12,2.25,-4,-1.75,10.25,8.25,6.25,9.75,-12,12.5,0,5.25,0,0,-10.75,-7.25,5.25,4.75,-10.25,6.75,-10.25,-6.5,0,-5.25,11,7.75,-6.25,2.25,-10.75,5.75,-11,0,-1.75,-8.25,-0.5,-7.5,1,1.5,0,7.75,0.25,7.5,0,-5.25,2.5,-10,0,-5.75,0
-14.5,6.25,9,0,0,-12,-9,0,0.5,-0.75,-8.75,0,-0.5,11.75,-1.75,10.5,10.75,-10.75,1.5,-11,6,0,10.25,1.5,-9,0,9.75,-0.75,4.25,7.5,0,-7.5,12.25,0,-9.75,0,-11.25,5.5,-9.25,-6.75,0,-5,11.5,-4.75,-5,0,3.75,-2,8.5,-9.25,3,-11.75,-12,-12.5,5.75,-9.75,0,12,0,4,0,-10.25,-2.5,0,6.75,3.5,0,11.75,-5.25,9,12.5,-0.5,2.5,6,-11.75,11.75,-6.75,0,-6.75,11.75,0,0,2.25,-0.75,0,0,-7.5,-8,3.25,5,6.75,-3.75,0,-3.5,7.5,-0.5,2.75,4.5,11.25,-11,0,0,6,-11.5,8.25,2,10.5,-1,-4,-0.75,-3.5,-3.5,8.5,2.5,-4.75,-0.25,9.25,0,0,-6.25,-12
83,-2.25,-8.75,10,1.25,-9,20.25,-6.75,11.5,-8.75,9.75,8.5,-7.25,-7,0.5,3.25,-6.5,11.25,7,0,-0.5,-0.75,1.25,-10,-8.75,0,-8,0,0.75,0,0,0,-8.75,-12.5,0.25,10.25,5.75,-3,0,-4,0,8.75,-12.25,9.5,-6.25,10.25,-4.75,11.5,7.5,-6.5,-12.25,0,2.75,0,0,-9.5,0,-9,-10.5,0,0,6.25,0,10.5,-5.5,8,1.25,4.5,0,-4.75,-12.5,-11,-11.75,-11.25,4,-10,0,0,8.25,-11.75,-2.25,2,-10.75,12,3,-5,10.5,-5.25,-10.5,3.25,-2.25,6,6.75,0,0.75,-9.75,4.5,-10,9,0,-3.5,-3.25,-9.75,-8.75,3,0,-5,-3.75,11.25,-2.5,12.5,-8.5,-10,-0.5,-5.25,7.75,6.75,4.25,0,-2.25,0
104,0,0.5,0,-5,0,-6.75,-0.25,0,7.25,-9.75,-10,1.5,0.25,0,11.75,-1.25,2.75,-7.75,-6.25,-9.75,0,1,5.75,0,7.75,0,4.75,-8.75,11.25,0,-7.25,-11.75,0,-3.75,3.5,4,2.25,4.5,0,12,10.5,-10.25,9,6.25,6,8.25,-9.25,12.25,10.75,-10.75,1.5,3.25,-8,-6.25,-6.5,-7.75,9.75,0,3.75,-5.75,-11.75,-4.5,-2.5,-2.5,-5.5,-10.25,-5.25,-7.75,0,0,0,0,0,-7.75,-2.75,0,8,0,-8.75,1.25,0,0,-2.25,12.5,-3,1.75,-1.75,-1.5,-3.75,-8,-11,8.25,-4,-6.25,0,0,6,0,-6.75,2.5,4.75,-3,-2.75,-4.25,0,-11.5,-0.25,2,-7,1.75,-4.5,-6.25,0,4.75,-9.25,12.25,-7.25,-7.5,-6,8
158.5,-11.25,-4.25,0,2.75,0.5,11.5,0,-24.25,-6,0,4,2.5,10,2,0,5,9,0,5.75,0,-1.75,2.25,0,1,10.75,7,0,0,7.75,-0.75,0,-2,-12.25,-8.75,-1.25,12.25,0.75,1.5,-5.5,-8.75,2.75,-3,-4,-6,-6.25,10,-11.75,-1.25,-8.25,12,0,3.75,-8.5,-10.25,-1.75,4,-10.5,-1.75,-1.75,12.5,0,-6.5,-9.5,-12.5,12,-10.5,5.25,-2.5,-11.25,-5.5,11.5,8.5,0,-1.75,0,-10.75,2.5,-6.75,0,-3.25,2.25,0,-10.75,-10,-11,-6.25,-12.5,-8.5,-10,6.75,-6.5,0,0,-5,-1.25,4.25,-6.75,-3.5,-7.25,-3,-12,-10,11.5,0,-4,-1.25,-9.75,6.75,1.5,-6.5,10.25,-1.75,6,-7,0.25,9,-2.25,7.75,-0.75,-5.75
90.75,-8.75,2,-7.75,0,-0.75,-8.75,7.25,-6,20.75,0,0,-8.75,-11.5,1,12,9,0,9.5,7.25,0,-3.75,-9,-11,-7.25,-7.5,0,-11.25,7.5,0,3.75,-3.5,10.25,-11.5,12.5,4.5,-6,-3.75,11,-1,-1.5,-9,-2.75,0.25,-10.5,-9.5,11.75,0,0,-4.75,1.75,0,0,-8.75,-10.25,-3.5,2,-5.75,-1.25,10.5,-4,8.75,-1.25,0,7,-9,10.75,0,0,0,0,0,5,-1.75,1,2.5,-0.25,-12.25,-3.75,0,-1.5,0,12.5,-3,0,1,-10.5,-1.5,1.5,0.5,0,-9,10.5,2.25,3,-11,-8.25,4.75,-7,0,-8.25,0.75,-3,-10,0,-6,9,9.5,-3.5,-7.75,-8.75,0,1.75,9.25,-7.75,-6.5,0,11.75,0,-7.5,0
