19.75,-48.25,37.5,80.5,-47.5,-144.75,26,-68.75,-113.75,78.75,82.25,-6.75,-48.75,-3,36.75,-2.25,13.5,-23.75,79.75,63.25,-7,204.25,-19.25,8.75,-90.75,-131.25,-36.25,25.75,-65.25,-80.25,-40.75,-59.25,5.25,-20.25,-70,-61.25,56.25,-151.75,64.75,19.5,47.25,135.25,16.5,102.5,88.75,85,6,56,-69,94.75,55.5,-77.25,-5,42.75,-93,-35,71.5,-41,55.75,-69.75,3.25,9.5,-16,74.25,-77.25,-92.25,-15.75,50,-41,97.5,-20.75,36.75,-130.75,-29,-38.75,172.75,-22.25,-90.5,48.25,-49.25,-76,-55.5,-70.75,79.25,48.25,9.5,-5.25,60,-43,-31.25,39.75,28.25,-71.5,66.25,13.75,-0.25,75.75,-56.75,-48.25,-46.25,14.25,69.25,9.75,-46.25,44,-55.5,77,-3.75,33.25,-56.75,-75.75,-43.75,-4,115.25,19.5,88.75,-65.25,41.75,-61.25,71.25,14.25
-48.25,25,6,-0.25,-10.5,11,1.5,10.25,3.5,3.5,-9.25,0,-6.75,11.75,0,-4,11,10,11.25,4,12.25,-6.75,9.25,-8.5,3.25,0,0,8.25,-9,-4.75,11.25,8,0,4.75,-8.5,2.5,-8,-0.5,-0.75,10.25,0,0.75,-4,0,6,-0.25,-12.25,-5.75,0.25,0,-11.75,1.5,-0.25,5,9,6,-6.75,-1.25,-9.5,0,0,-0.75,0,-11.5,0.5,-1.25,0,-5.5,4.25,-12,0,-7.5,-8,9.5,-7.75,0,12.5,11.75,0,-3.5,-12,-12.25,0,-0.75,8,-10,0,9,12.5,-6.75,0,0,-1.25,-8.25,11,-10.75,-9.75,0,10,0,-0.5,-1,-4,6.25,11.75,3,-6,6,0,0.75,1.25,-12.5,0,-7,0.75,0,-2.75,0,-5,12,8
37.5,6,-9.75,-8.25,-4.5,-1,-8.25,10.75,-11,-2,0,3.5,4.75,9,0,-2.75,11,11,-12.5,-10.25,0,9.75,-7,0,6.25,0,-4.75,4.5,0,2,1.75,6,8,-1.25,12.5,0,-8.25,11.25,2,-9.5,0.5,3.5,-3.5,0,-7,5,5,3.5,-6.75,0,-7,-12.5,0,5.25,8.25,0,-4.75,8,-10.25,9.75,5.25,-11.75,-8,5.5,9.25,0,0,0,-12,-10.75,-10.75,0,6.25,0,2.5,-3.5,6,0,6.25,5,0,6.5,-2.75,0,0,-11.5,0,0,0,-7,2.25,11.25,-7.75,-9,5.5,0,-10,-8,0,6,0,-6.75,8,4.5,0,9,-5.75,-0.25,5.75,-1.75,-10.25,-5,-10.25,0,0,0,-3,-9.25,5,0,1.75
80.5,-0.25,-8.25,7,-8,0,-5.5,0,-11.25,12.25,0,7.5,-3.5,0,-0.25,-10.75,-10.25,6,-9.5,-3.75,3,2.5,-12,-10.25,-5,-2,0,10.75,0,12,7.5,-8.25,8.75,-6.5,-9.5,1,-6,0,0,1.75,-2.5,2.25,0.5,11.75,-6.75,11.25,-10.75,9.25,1.75,-12,0,4.25,0,3.5,2.5,-8.5,-5.75,0,-7,0,10.5,5.5,-10,-12,1.75,-10,-3.25,12,-6.75,-9.5,-11,-2.75,-5.75,2,-12.5,4.75,6,6.75,12.5,12.5,-1.25,1.25,-3.5,-8.5,3.5,3.5,0,0,2.25,-4.25,2,-4,7.75,8.5,-0.75,6,1.75,1.75,8.5,-7,-10.25,-10,-7,-1,3,-1.75,-1.25,-1.75,-8.75,-1.5,2.75,12,0,3,0,-11.75,0.25,-3.5,5.75,-7.5,7.5
-47.5,-10.5,-4.5,-8,7.25,0,-4,4.75,-12,-0.25,0.75,0,7.5,1.5,5.75,2.75,0,-2.25,0,2.75,0,-0.25,4,0,6,9.75,7.75,1.25,-3.5,2.5,6.75,0,-0.75,11.25,10,8.25,-4,2.25,5.5,4.5,0,-12,-5.5,-3.25,9.75,0.5,-3.25,5.75,11.25,-3,8.25,11.75,-9.25,-0.5,-6,-7.25,-10,0,-11.5,-7,-1.5,8.75,-6,-0.25,4,3.75,12,1,1.5,-9.75,-10.75,-9.5,-3.5,-10.75,11.75,4.5,-7.75,7.25,0,-12,5,4,-4.75,10.5,0,11.5,-4,0,11.75,-1.25,5.5,10.25,-8.5,-0.75,-11,0.25,-4.75,0,2.75,-10.5,-3.5,11.5,4.5,2.25,0,2.25,0,0,-9.5,8.5,0,0,0,-12.25,2.75,-1.5,-0.25,4,12.5,-12.5,8.5
-144.75,11,-1,0,0,8.75,-7.75,-1.75,0.25,-9.5,12.25,8.25,11.75,9.25,10.5,0,-7,0,1.75,-6.75,6.25,4.5,0,2,10.75,-1.5,-3.25,-6.25,3.25,-3,12.25,7.5,11.5,-1.25,1.5,9.75,9,4.5,1.25,-2.25,10,-11.5,-10.5,11.5,-10,5,-1.75,0,-4.25,2.75,0,8.75,3.5,-4,9.75,-12,10.5,12.5,-5.25,11.25,-6.5,0,-12,8.75,0.5,3.5,10.75,10.75,6.5,0,0,-11.25,3,-5,6.75,7.25,6.25,10,0,-10.25,-5.5,-4.5,-11.25,-0.5,0,0,0,-8.75,-3.25,0,-7.5,0.25,-0.5,2.75,-10.25,-0.75,4.25,6.75,2,7,10.25,12.25,0,3.75,7.5,0,-9.25,8.5,3.25,-6.25,-4.25,6.5,-11.25,11.25,8.5,-12.25,-1,-9.25,0,-5.5,0
26,1.5,-8.25,-5.5,-4,-7.75,-2,-12.5,0,0,4,3.5,-0.25,10.75,1,1.5,0,0,9.5,5,0,6.75,-6.25,1.25,0.75,5,4.25,0.25,0,4.5,10.25,4.5,6.25,-10,-11.75,6.5,-8.25,11.75,8,1.5,-12.5,10,0,0,-9.75,11.75,-1,9.25,-9.75,-11.5,0,-11,-4,-10,0.25,2.25,0,0,0,0,4,-6.25,0,-9.5,-10.75,0,-0.25,0,9,6.25,11.25,0,0,4.5,11.75,7.25,-4.5,-6,-8.75,-4,1.75,0,8.75,-6.25,-0.5,-4.25,2.5,-7,-9.25,7.25,-5.75,10.75,0,-10.25,-7.75,0.5,8.5,-8.75,-11.25,-2,7.25,1.75,-2.75,0,0,11.25,4,0,0,-5.75,0.25,2,-0.75,-6.75,0,8.5,-10.5,0.75,-2.25,-12.25,12.5
-68.75,10.25,10.75,0,4.75,-1.75,-12.5,-1.5,4.25,-8.75,3.25,-10.75,5.75,-2.25,-10,4,7.25,9.5,-5,-2.25,12.25,-3.75,-4.25,1.25,-4,-2.75,6,10.25,10.5,0,5,-0.75,9.5,11.75,-9,1.5,2.25,8.25,2.5,2.25,-12.25,-0.5,2,-6.5,2.5,0,1,-9.5,-11,-5.5,0,-11.5,0,-9.75,11,11.5,0,11,-0.25,8,0,-3.75,0,-4,0,1,10.75,-9,-7.75,-12,-11,-5,-6,-3,5.25,-12.5,5.5,-11,-9.25,3,-3.25,10.5,9,4.5,0,0,-9.75,-3.5,0,4.75,10.5,-4.75,7,7.75,11.75,0,11.5,9.5,-5.5,11.75,3.75,0,0,0,0,0.75,2.5,11.5,3,0,4,0,-4.75,0,9.25,5.5,0,-8.75,0,1.5,-6.5
-113.75,3.5,-11,-11.25,-12,0.25,0,4.25,16.5,4.25,0,11.25,3,-0.5,1.75,0,8.75,8,0,-8.75,-9,-9,12.25,-4,-8.5,7.5,0,0,1.25,11.75,0,0,-12.25,4.5,-11.5,8.75,-1.25,11,2.5,4.25,7.75,10.25,7,4.25,0,-12.5,9,0,8.25,0,-9.75,5,12.5,1,11,10,11.5,-3.5,0,10.75,0.25,7.25,-6.75,0,10,7.75,0,0,7,-9.25,-1,12,-12,5,2.75,-8,-12,-11.5,2,11,-1.25,7.25,0,-1.5,2.25,0,0,11,-9.5,0.75,-8.25,7.75,-1.75,-8.5,3.5,-3.5,11.25,1,5.25,-7.5,0,5,12.5,0,-9.5,-1.25,-5.5,-1.5,0,-10.25,12.25,6.5,-8.5,2.5,0,-9.5,7.25,-0.75,7.5,-9.75,-4.75
78.75,3.5,-2,12.25,-0.25,-9.5,0,-8.75,4.25,-4.75,-0.5,-4.5,-4,9.75,9,-12,2.5,6.75,-11.25,-5.75,0,-12.25,-6,-2.75,4.5,4.5,9.75,5,0,-11,0,-6.5,-6.75,-8.75,0,-8.25,5,-3,9.5,0,-3.25,-7.5,-8.5,-7.75,-1,0,4,9,11,0,-2.75,11.5,0,-5.75,0,-1.25,0,-6,8.25,-7,-3.25,0,0,11.25,-9.5,-8.5,8.5,0,-6.5,-4.5,0,3,0,0.25,0,1.5,-6.5,0,0,9,2,-6.5,0,0,-5.5,8,0,4.5,-8.5,7.75,0,3.75,9.5,0,-3.25,-6.5,0,-1,5.75,0,-7.5,-6.5,-12,7,-6.5,-6.75,3.25,6.5,8.75,0,5.5,-11.5,2,0.5,-7,-11.5,6,3.5,-8,0,0
