1316.75,-37.75,-15.5,-107.75,-128,-25,-138,-35,-75.25,-20.75,-1,79.75,-41.25,18.75,-0.75,-69.75,15.25,-19,19,-34.5,-26.5,-33.5,21,-11.25,-13,-49.75,1.75,-23.25,-3.75,7.75,-112,-61.25,28,42.75,-35.25,0.25,-30.25,25.75,-1.25,-16,43.75,-9.5,-57,18.75,58.5,-50,19.25,-22.75,-9.75,-15.75,-91.5,-6,97.5,-26.25,-73.5,-65.25,32.75,-30,-62,19.25,4.75,54,-13.5,-13.25,-12.5,-18,8.75,-55.5,-66.5,-22.75,-68,-41,-29.25,-23.25,-52,-32.75,-47.75,-29.5,26,-29,24,-30,19,-47.25,-6.5,-48.5,-28.75,-39.5,38.75,38.5,23.75,23.5,-26.75,29.25,9,25.75,27.5,30.25,-83,91.75,-61.5,21,-28.25,-17.75,-74,6.25,9.75,-30,7.25,-65.25,31,-50.5,-54.25,14.25,34.75,-1.75,42,45,34,30.5,81,84.75,26.25,-5,43.5,100.25,-69.5,-13.25,-51.5,27.25,60.75,24.75,-10.5,-31.25,-72,105.25,-52.25,-47.5,-36.25,-43,-1.25,-27.75,47.5,2.25,90,-35,-47.75,50,92,0,25
-37.75,25,10,10.25,4,0,-0.5,0,0,0,0,0,0,-6.5,0,-9.25,0,-9.25,0,-11.5,9.25,0,0,0,0,0,0,4.75,0,5.25,0,0,-1.25,-9,0.75,0,0,0,-6,9.5,0,0,0,0,0,9.25,10.75,0,-4.5,-12.25,2,0,-9.75,0,0,-1,0,0,0,1.75,0.75,0,1,-4,7,0,0,0,-1.75,0,0,0,7.75,7.5,-6.5,0,-7,0,0,0,6.25,9.5,0,10,-9,0,0,-8.75,0,0,0,-11.5,0,0,0,-5.5,0,0,-1.5,0,11.25,0,2,0,8.5,0,10,0,0,8.75,3.5,0,0,0,0,-12.25,0,0,6,0,0,-3.75,0,-7.75,2.5,0,-6.25,0,0,0,0,0,-4.25,-7.25,3.5,0,-1.25,-11.75,0,0.75,0,0,0,0,0,10.75,0,6,10,0,-7.25
-15.5,10,-20.25,0,0,0,6,0,0,1.25,8.5,8,0,0,0,0,12.25,0,9,1.75,0,-3,0,0.5,1.75,11.25,0,-7.5,0,0,8,4.5,6.5,0,0,0,0,0,12.5,0,0,6.25,12.25,0,0,-10,0,0,10.75,0,0,-7,0,0,0,0,0,0,0,0,-2.75,-12.5,0,0,0,7.25,0,0,0,0,0,0,0,-5.75,-10.25,-3,0,0,0,0,0,0,0,0,0,7.25,0,1,0,0,0,0,0,-1,-2.25,0,0,0,0,0,0,1,4.75,0,-3.75,-2.5,0.25,0,0,0,0,0,0,0,0,0,0,0,-2.5,-9,0,0,0,1,0,0,9,-8.5,0,-0.75,-1.25,-12,0,5.5,0,-12,0,0,0,0,-9.5,6.25,0,0,0,-12.5,0,0.75,0,0,0
-107.75,10.25,0,-2.75,2.5,0,0,0,1.75,0,10.5,0,0,0,0,0,0,1,2.75,0,0,0,0,11.5,-3.25,0,0,0,0,0,0,1.75,3.5,0,0,12.5,0,-8.5,0,-10,0,0,10.5,7.75,0,0,1.75,0,0,2.5,0,0,0,0,0,0,0,-10.25,8.25,7.5,0,0,-12.5,0,0,0,3.5,0,2.75,-0.75,1.5,0,0,5.5,0,0,0,0,0,0,-10,3.25,0,0,0,0,-6,0,0,-1,5.75,0,11.75,0,0,0,11.75,-8,0,0,2,0,3,0,0,12.25,0,7.75,10,11,0,0,12,0,0,0,0,2,0,-11.25,-8.75,0,0,0,-11.75,0,0,0,0,0,-3,0,6.75,6.25,0,0,0,0,0,0,0,0,1.25,0,1.75,-8.25,0,0,0,0,5.75
-128,4,0,2.5,17,-1.75,0,0,0,0,0,0,10,0,0,0,0,0,8.25,0.75,0,0,-2.5,0,9.25,0,0,-8.75,0,0,0,0,0,11.5,0,0,0,0,0,8.5,0,0,0,-0.75,0,0,5.5,0,-2.25,0,6.75,0,0,0,0,-11.25,-10.25,0,0,0,1.75,0,0,0,0,1.5,0,0,-9.5,0,-1,0,0,0,0,0,12.5,0,0,0,0,0,-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,0,-2.75,10.5,10.25,0,0,0,0,0,0,0,0,2.75,0,0,7,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,12,0,0,0,0,7.75,12,0,0,0,0,0,6.75,-7.5,0,0,0,0,5.75,0,0,0,0
-25,0,0,0,-1.75,-6,0,0,0,-3.25,0,0,0,0,0,-2.5,0,0,6.75,-4,0,-3.25,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,11.5,-4.5,-10.25,1.25,0,0,0,0,-7.75,0,5,0,0,0,0,0,-9.25,0,5,0,0,0,0,0,0,8.25,0,0,2.5,0,0,0,0,2.25,11.5,0,0,2.25,0,0,0,-8.25,0,0,0,0,-4.5,0,0,-10.5,0,0,7.75,0,-4.25,0,0,0,0,0,0,-9,0,0,0,0,6.5,0,-5.25,0,0,7,7.5,0,0,0,0,0,0,0,0,0,0,-8.25,1.25,0,9.25,0,11.25,0,6.75,0,0,10,0,0,0,0,11.75,0.5,0,-10.25,0,-8.75,0,0,0,3,-12.25,0,1,0
-138,-0.5,6,0,0,0,20.75,-9.25,0,0,0,0,12.5,0,0,0,12.25,0,3.25,-3.5,10,-4.75,-10.5,0,-9.75,0,5.5,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,4.75,0,7,0,10.75,2,0,2,5.25,0,0,0,7,0,6.75,8.5,0,0,6.5,0,4.75,0,10.75,0,0,-1.25,0,1.75,0,0,0,0,-1,0,0,0,0,-6.5,0,0,-0.25,0,0,10,0,0,0,0,0,8,11,-5.75,-10.25,9.75,0,0,8,3.25,0,0,0,-3,0,0,0,-8.25,0,6.25,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-7.75,0,0,0,9.75,0,0,0,0,-6,0,0,0,0,0,0
-35,0,0,0,0,0,-9.25,-6.25,0,-0.25,0,0,8.75,0,0,0,9.25,0,0,0,0,-5.5,0,9,11.5,-5.25,0,9.25,0,-10.25,0,0,-1.75,0,0,0,0,-3.25,0,10,0,7.75,-9.5,0,7.5,0,0,0,2,0,0,-9.25,2.25,5.75,0,6.25,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25,0,-6.75,0,0,0,0,0,-6.75,0,0,0,0,12.25,0,-10.25,0,0,0,-8.25,11.25,0,0,0,0,8.5,0,1,0,-12,0,0,0,0,0,2.25,0,0,0,0,0,0,5.25,-10,0,0,0,0,0,0,9,0,-10.75,0,0,0,0,0,0,0,5.25,0,0,0,8.75,0,-3,0,0,7.5
-75.25,0,0,1.75,0,0,0,0,1.5,0,0,0,6.25,0,0,0,-10.5,0,0,0,11,0,0,-6.25,0,0,0,-8,0,0,0,0,7,0,0,0,0,-4,0,0,0,-0.75,9.75,0,0,3.25,0,11.5,9,0,3.25,5.75,-2,1.75,0,-4.75,0,-7.25,2.25,-5.5,0,0,0,0,0,0,0,-4.25,0,0,0,3.5,0,0,0,0,5.75,0,0,0,0,6.5,2.75,0,0,0,0,0,0,0,5.25,-6,0,-4.75,0,0,6,0,0,0,-0.5,0,0,-11.25,0,0,0,0,0,10,0,5.25,10.75,0,0,3.75,0,0,0,-1.75,0,0,0,0,4.75,0,0,4.5,-12.25,0,4.5,0,0,12,0,-9.25,9.25,0,0,0.75,11,0,0,0,0,0,0,-6,0,0,0
-20.75,0,1.25,0,0,-3.25,0,-0.25,0,21.75,-11,0,0,0,5.5,0,-2.75,0,1.25,-0.75,-11.25,0,0,0,0,-12.25,0,10,3.5,5.25,0,10.75,0,0,0,0,0,0,0,0,-5.25,0,0,0,0,0,0,6.75,0,0,1.25,0,8.25,0,0,0,0,11.75,0,0,0,0,0,0,0,0,0,0,-1.25,0,3.75,0,-3,0.5,11.25,0,0,0,0,0,-11.5,-12,-11.75,8.75,0,0,-4,0,4.25,0,0,2.25,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,-9.75,0,0,0,0,9.25,0,0,-1.75,-2,0,-6.25,0,-7.75,0,0,-3.75,4.75,0,4.5,0,0,0,9,0,2.5,-2,0,0,4,0,9.25,6.5,0,0,0,-10,0,0,5,-10.5,-7.25,0
