309.75,-98,56.25,-12,34.5,72,-37.75,26.25,18.75,-0.5,-15.25,-1.25,-35,-23.25,1.25,38.25,-74.25,-6.75,-7.5,4,-67,-38,52.5,22.25,23.5,-55.5,-14.25,34.25,-10.75,-26,-16.5,5.5,-51.75,-5.5,10.75,11.5,-70,44.5,5.75,7.75,14.5,4.5,27.75,10.25,12.75,-65,5.5,-2.25,87.5,-59.75,27.25,25.25,-11.25,3,29,27.5,52,-70,-11.25,-18.5,32.5,-0.75,5.75,-37.25,26.25,23.5,63.75,64.5,34.5,-45.5,19,54.75,12,30.25,61,22.5,-66.25,-95.25,-44.5,8.75,-75.75,-81.5,58.5,56.75,-71.5,40.5,-20.5,8.5,8.5,12.75,-21.75,12.75,-0.75,-22.25,-3.75,-42,-65.75,13.25,-77.25,-40.25,-28.5,1,79,1.75,16,1,-44,46.5,-33,-34.5,-56.5,23,-17,39,-55.25,4,33.25,31.5,-65,2,-3.5
-98,25,-7.25,0,-0.75,0,0,0,-6.25,7.75,4.75,0,5.5,0,0,10.75,10.75,0,-2.75,5,9.75,-12.25,7.5,4.5,0,0,0,0,8.25,0,12,11.5,0,5,0,2.5,0,0,0,9.5,0,-0.75,0,0,-2,10.75,0,8.5,0,0,0,0,-1.25,0,0,0,-10.75,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,1,0,-1.75,0,0,0,0,0,-2,5.5,0,0,0,2,-11.75,0,0,-7.5,-1,0,0,0,0,-11.25,0,0,0,7.75,0,0,0.5,0,0,0,0,0,0,0,-10,0,0,0,4.25,0,0,0,0,0,0,-0.5
56.25,-7.25,-20.5,0,1.5,0,-7.25,4.75,-3.5,-3,0,0,0,0,0,0,0,-2.5,-9.25,1.75,0,0,0,0,0,0,0,0,0,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,-12.5,0,-10.5,0,0,3,0,0,1.25,0,3.5,1.75,0,0,0,0,12,0,0,0,0,0,10.25,0,0,0,0,0,0,0,-10.5,0,0,0,0,0,-10.5,-11.75,0,0,0,0,0,0,0,-2.5,0,0,0,-1,0,-4.75,0,1.5,12.5,5,0,0,0,-4,0.5,0,8,-7.25,0,0,0,0,0,0,0,0,0
-12,0,0,-7.25,0,0,0,0,0,0,0,5,0,0,0,0,0,-1.75,-3,0,-11.75,0,-6.25,10.25,9.25,0,0,7.25,0,-7,2,3.75,0,0,0,-12.5,4.25,0,0,2.5,0,-8.5,0,0,0,10,0,0,10.5,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,0,10.75,0,0.75,11.5,-3,0,0.25,0,0,0,7,0,-7.75,0,0,0,0,-5.75,0,0,0,0,0,0,10.75,0,0,0,0,0,0,-10.75,0,1.75,-8,0,0,7.5,0,7.5,-12.5,0,-5.75,0.25,0,4.25,4,0,0,0,0,0,0,0,-6.25,0
34.5,-0.75,1.5,0,22.5,0,0,-11.5,5.75,0,0,0,5.25,0,0,0,0,0,0,0,0,-7.25,0,0,-1.25,0,-3.75,12.25,0,0,0.25,0,8.5,0,6,0,-3.25,0,1.5,0,0,0,10.5,0,-10.25,0,0,4.5,0,-10.5,0,-10.25,0,0,10.5,0,0,0,4.75,4.5,0,-12.5,0,0,0,0,-9.75,-0.5,0,10.75,0,-1,0,0,0,0,0,0,0,-5.75,0,4,0,-9.75,0,0,-10,0,1.25,-8.75,0,0,2.75,-0.25,0,-11,0,0,0,-7.25,0,0,0,0,0,-6.75,0,0,0,0,-6.5,0,0,0,7.5,-10.5,0,0,0,0,0
72,0,0,0,0,-13.75,0,0,-6.5,0,0,-10.25,-5.75,-8,0.25,0,0,0,-9,4.25,0,0,0,0,7,0,0,8.25,2.25,-1.5,-9,-4.75,0,0,0,0,0,1,0,0,0,0,-7.25,0,4.75,0,0,0,0,0,0,-1.25,0,-12,0,1.75,0,0,0,7.75,0,0,0,0,0,-0.5,0,0,-7.75,0,0,0,-5,0,0,0,0,0,0,-5.75,10.25,0,-5.5,0,0,-9,0,-2.25,-10.25,0,0,5.25,0,0,10.75,0,1.25,0,0,0,0,0,0,0,8.5,0,0,-8.25,0,11.75,-2.5,0,0,0,0,-10.25,0,0,-1,0,0
-37.75,0,-7.25,0,0,0,-13.75,0,0,0,0,0,-5.25,-7.5,0,0,0,0,-3.5,0,0,0,-11.25,9.25,0,0,7.25,0,0,0,0,-10.75,-5.75,10,0,0,-6,7,0,0,0,0,0,0,0,10.5,0,-3,0.5,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,3,7.25,0,5.25,0,-7.75,0,0,0,6.5,1.25,9.75,4.75,0,8.75,-7,2.75,0,0,0,5.5,0,0,-11,12.5,10.25,7.75,0,0,0,0,7.75,0,0,0,0,4,0,0,0,0,0,0,0,6,-8.5,-5
26.25,0,4.75,0,-11.5,0,0,-22,0,0,5.25,0,0,0,0,0,0,-4.5,-10,10.5,0,0,5.25,0,0,-3.5,0,0,0,0,0,0,0,0,-7.75,-8.5,0,0,7.75,0,0,0,0,5.75,0,0,0,-12.5,0,0,0,-10.75,0,0,0,0,0,0,0,-7.25,0,0,0,0,0,0,0,-5,12.5,0,0,12.5,-3.5,0,3.5,0,-10.5,-0.25,0,10.25,0,0,0,0,0,0,0,10.5,0,0,0,6.75,0,0,12.25,0,6.25,-12,0,0,-1.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,-2,0,0,0,-7,0
18.75,-6.25,-3.5,0,5.75,-6.5,0,0,11,5.5,0,0.25,0,4.25,-5.5,0,-4.75,4,0,-3,8.75,0,-5.25,-4,-5.25,0,0,0,0,0,0,0,0,0,-1,-4.75,8.5,0,11,0,0,8.75,0,-10,0,0,1,0,-10.5,0,0,-8,2.75,0,0,0,0,-2.75,0,0,0,0,11,0,-11.75,0,0,0,0,0,0,-11.25,0,0,0,-10.75,-1,2.5,0,-2.75,0,4.75,0,-7.75,8.25,0,0,0,-6.75,8.25,0,0,0,0,0,-0.5,12.25,-7.5,4,-2.25,0,0,3.5,0,0,0,0,-10.5,0,7.5,0,-5.25,0,0,0,0,0,-2,0,8.75,0
-0.5,7.75,-3,0,0,0,0,0,5.5,8.75,-0.75,0,-12,0,0,0,7,0,0,-9,0,0,0,-11.75,-10.5,8.5,0,0,0,-9.5,0,0,0,4,0,0,1.75,0,0,0,-10,-8,0,0,8.25,0,0,0,0,0,0,0,0,-9.25,0,0,0,0,0,-0.75,0,0,0,0,10,0,-2.25,0,0,0,0,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.5,0,-4.5,0,-9,4.25,0,0,0,-4.5,0.75,0,7,0,0,-0.5,11.75,0,0,0,11.25,0,0
