603.25,-101,-154.75,-196.75,-130.5,3,97,-40,-2.5,-52.75,33.5,-30.75,-46,-42.25,-80,160,-25.25,-80.5,44.25,32.5,23.5,-6,-4.75,-59.25,-76,-26.5,62.25,-53,63,12.25,-37.75,98.25,-25.25,76,-19,29.25,-42.25,-31,40.75,91,-94.75,27.75,11.75,3.75,-87.5,137.5,-6.25,-76,82.5,7.25,80,-156.75,-2.5,-55,-67.75,-34.75,-109,3.75,-62.25,2.5,103.75,-57.5,77.5,-68,47.5,9,14.75,-83,72.75,-5.75,1.5,71.75,41.5,69.5,-46.5,-225.75,-52.75,64.5,-125.25,100,0,-12,-81.25,58.25,3.5,8,88.5,90.5,55,-50.25,17.25,73.25,-120,-29,-57.25,36,145.5,-66.5,-54.25,-21.25,45.75,12.5,-51.5,24.25,-92.5,-1.5,29.5,28.25,72.75,-94.5,-20.25,79.25,-9.75,40,17.5,53.75,82.5,-74,-12.5,78.75,-12
-101,25,10,10.25,4,-0.5,0,-6.5,-9.25,-9.25,-11.5,9.25,4.75,5.25,-1.25,-9,0.75,-6,9.5,9.25,10.75,-4.5,-12.25,2,-9.75,-1,1.75,0.75,1,-4,7,-1.75,7.75,7.5,-6.5,-7,0,6.25,9.5,10,0,0,0,0,-9,-8.75,-11.5,-5.5,-1.5,11.25,2,8.5,10,0,0,8.75,0,3.5,0,-12.25,6,-3.75,-7.75,2.5,-6.25,-4.25,0,0,-7.25,3.5,-1.25,-11.75,0.75,10.75,6,10,-7.25,-10.25,6,1.25,8.5,8,12.25,9,1.75,-3,0,0.5,0,0,0,1.75,0,11.25,0,-7.5,8,4.5,6.5,12.5,6.25,12.25,-10,10.75,-7,-2.75,-12.5,7.25,-5.75,-10.25,-3,0,7.25,0,1,-1,0,-2.25,1,4.75,-3.75
-154.75,10,-4.75,0.25,-2.5,-9,1,9,-8.5,-0.75,-1.25,0,-12,5.5,-12,-9.5,6.25,-12.5,0.75,-1.5,0,2.5,1.75,10.5,1,2.75,11.5,-3.25,0,1.75,3.5,12.5,-8.5,0,-10,10.5,7.75,1.75,2.5,-10.25,8.25,7.5,0,-12.5,0,0,3.5,2.75,-0.75,1.5,5.5,-10,3.25,-6,-1,5.75,11.75,11.75,-8,0,2,3,12.25,7.75,10,11,12,2,-11.25,-8.75,-11.75,-3,6.75,0,6.25,1.25,0,1.75,-8.25,5.75,8.5,-1.75,10,8.25,0.75,-2.5,0,9.25,0,-8.75,11.5,8.5,0,-0.75,5.5,-2.25,6.75,0,0,-11.25,-10.25,1.75,0,1.5,-9.5,-1,12.5,-7,-1,0,10.25,-2.75,10.5,10.25,0,2.75,7,9.5,12,0,7.75
-196.75,10.25,0.25,24,6.75,-7.5,5.75,-3,-3.25,-2.5,6.75,0,-4,0,-3.25,7,0,12,11.5,-4.5,0,-10.25,1.25,-7.75,5,-9.25,5,8.25,2.5,2.25,11.5,2.25,-8.25,-4.5,-10.5,7.75,-4.25,-9,6.5,-5.25,7,7.5,-8.25,1.25,9.25,11.25,6.75,10,11.75,0.5,0,0,-10.25,-8.75,3,0,-12.25,1,10.5,0,-9.25,0,0,12.5,12.25,3.25,-3.5,10,-4.75,-10.5,-9.75,5.5,3,0,4,6,0,-0.25,4.75,7,10.75,2,2,5.25,7,0,0,6.75,8.5,0,6.5,4.75,10.75,-1.25,1.75,-1,-6.5,-0.25,0,10,8,0,11,-5.75,-10.25,0,9.75,8,3.25,-3,0,-8.25,6.25,-0.5,-7.75,9.75,-6,-3.25,-0.25,8.75,0
-130.5,4,-2.5,6.75,18.25,0,-5.5,9,11.5,-5.25,9.25,-10.25,-1.75,-3.25,10,7.75,-9.5,7.5,2,0,-9.25,2.25,5.75,6.25,5.25,-2.25,-6.75,-6.75,12.25,-10.25,-8.25,0,11.25,8.5,1,-12,2.25,0,5.25,-10,9,-10.75,0,5.25,8.75,-3,7.5,0.75,6.25,-10.5,11,-6.25,-8,7,-4,-0.75,9.75,3.25,0,11.5,9,3.25,0,5.75,-2,1.75,-4.75,-7.25,2.25,-5.5,0,-4.25,0,3.5,5.75,6.5,2.75,5.25,-6,-4.75,6,-0.5,-11.25,0,0,10,5.25,0,10.75,3.75,0,-1.75,0,4.75,4.5,-12.25,0,4.5,12,0,0,0,-9.25,9.25,0.75,0,11,-6,11,-11,5.5,-2.75,1.25,0,-0.75,-11.25,-12.25,10,3.5,0,5.25
3,-0.5,-9,-7.5,0,21.75,0,-5.25,6.75,1.25,8.25,11.75,-1.25,3.75,-3,0.5,0,11.25,-11.5,-12,0,-11.75,8.75,-4,0,4.25,0,0,2.25,-0.75,-9.75,9.25,0,-1.75,-2,-6.25,0,0,-7.75,0,-3.75,4.75,0,4.5,9,2.5,0,-2,0,0,4,9.25,6.5,-10,0,5,-10.5,-7.25,-4.5,12,-5,0,0.75,11.5,-8.5,0,7,-8.25,0,-9.25,-2,-1.75,-11.5,0,-1.75,12.25,-3,0,-8.25,0,-5.5,12.25,-8.75,6,0,-5.25,2.25,-2.25,9,12,0,0,-7.25,12.5,3.25,0,-10.5,8.25,9.75,6.75,0,7,-3.75,-9.25,3.75,0,0,-8,-6.25,10.25,-8,-2.25,0,-10.25,0,4.5,-12.5,12.5,3,-12,-1.75
97,0,1,5.75,-5.5,0,1.25,5.5,-10.25,4.75,-11.25,0,12.5,-6.5,5,-12.5,-12.25,-6.25,0,-10.25,10,-2,-4.75,-1.25,12.5,1.5,-9.25,-11.25,-2.5,-6,1.25,-4,-10.25,-1.5,0,-6.5,-2.25,-12.5,8,0,-6.25,-11,0,0,-3.25,5.5,0,-1.25,-11.25,-9,11,5,0,3.75,11.5,10.5,0,-3.5,0,0,0.5,6,0,9.25,-10,5.5,-6,-11.5,11.75,1.5,10.5,9.5,-12.25,2,-1.5,5.5,0,-4.5,1,-10,-7.25,0,6.75,2,0,6.75,-11.25,9.25,3,7.75,7,-11.75,-4.75,-7.5,-3.25,5.5,1.75,-8.75,4.25,-6.25,-1.5,-3.5,-4.5,1,-8.5,1.5,-5,-8,-10,0,3,7,0,9.5,0,5.25,3.75,-5.75,-5.75,-9.25,11.25
-40,-6.5,9,-3,9,-5.25,5.5,12.25,-3.5,0,-7.75,0,-12.25,2.25,9,-6,9.25,0,-6,-5,12,-1.5,-4.5,0,0,8.75,7.25,3.75,0,-3,5.75,-8.5,0,10,-5.75,-4,0,0,1.25,5.75,-12.25,0,4.75,-9.25,-0.75,5.75,0,2,7.75,5,-10.5,7.75,3,11.25,0,7.25,-5.5,-12,-0.25,-7,-3.5,9.75,0,-1.25,3,-0.25,0,11.25,0.75,8.5,0,5.75,-5.5,-2.25,-9.75,1,-7.5,0.75,-2.75,-9.5,-12.25,0,3.25,0,-11.75,0,0,0,6.75,0.25,-10.25,11.25,11.5,-4.25,8.5,-1.25,9.5,9,0.25,-4,0,-6.5,-1.25,5,3.5,-12.25,-5.25,5.75,-7.5,-7.5,8.25,0,3.5,0,10.75,-6,-0.75,11,6.25,-6,-1.25
-2.5,-9.25,-8.5,-3.25,11.5,6.75,-10.25,-3.5,21,0,3,-4.5,2,0,11.25,7.75,2,6.75,1.5,0,-7.75,-9.5,-9.75,10.25,5,-5.25,-3.25,-2,4.75,-9,-2,-3,0,0,7.75,3.25,0,0,8.25,-4.25,0,-1.5,0,-7,0,-6.75,-4.75,-10.75,0,0,9,2,11,0,0,2,0,0,11.75,-5,-0.25,0,-8.25,3.75,9.25,0,-1.5,-10.75,-5.5,9.5,-8.25,-1.5,-7,-11.75,3.75,7.25,0,-7.25,0,2.5,8.75,-0.5,0,-7.25,-4.5,3.25,-1.25,1.75,0,-4.75,0,0.5,6.25,0.25,12.25,-6.75,0,-3,-1.5,-0.75,-5.75,-10.25,9,0,1.5,-4.75,0,5,2.75,12,2,10.75,-12,2.5,-6,0,1,6.5,9.75,-11.75,-4.25
-52.75,-9.25,-0.75,-2.5,-5.25,1.25,4.75,0,0,13,-12.25,-5.75,6,-2.5,11,-0.25,-6.5,9.5,2,5.25,-9.75,0,8.25,0,-6.75,6.5,-8.25,-2.25,-8.5,-9.25,-9.5,-9.5,-2.5,0,-1.25,-10.75,0,2.75,0.25,10.25,9,-7.25,-2.5,2,0,0,-11,0,-11.75,11.75,3.5,-5.25,0,2,4.5,-6,8.5,0,-9,3.75,-7.25,1.75,-10.5,2.75,0,7,-12.5,2.25,11.75,-5.5,0,5.5,-12.25,10.25,2.25,0,11.75,-9.75,0,11,8.5,3.5,11,-6.25,1.5,0,-2,-4.25,-1,0,-7.5,12.5,12.5,11.25,0,0,4.75,8.5,4,0,11.25,0,-7.25,-7.75,11.5,9.5,12.5,-11.25,0,0,0,6.75,5.25,-3.5,0,4,-7.75,6.25,-3,11,0
