533.75,-89.25,49,-53,58.25,40,15.5,12.75,-18,-65.5,-85.5,-27,-60.5,73.5,-7.25,32.75,-91.25,-88.75,28,65,75.25,88.5,2,31,-46.5,-4.75,-86.5,57.5,10.75,-17.75,-29,118.5,53.5,-102.25,20.5,27.75,-25.75,-23.25,7.75,33,-22,81,8.25,9.5,92.75,-12.5,41.25,8,112.75,124.25,-3.25,-85,16.5,27.75,-13,-68.25,-60.5,36.75,-127.75,-43.25,-22.75,-40.75,-12.25,54,21.5,-42,-51.5,-18,-56.25,-50.25,30,17.5,3.75,-48,-0.5,-115,-11.25,50.75,44.75,15.75,8.5,41,18.25,-13.75,-40.5,-110.25,-43.5,28.25,1.25,-18.75,-28.75,52,27.25,12.5,-55,37.5,-154.75,24.75,-49.75,15,56.25,-51.75,-22.5,-59.25,-55,-39.75,28,29,-16.25,26.5,13.5,38,-77.5,37.75,50,2.25,-96.5,-32.75,-52,27.75,33.5,-37.5,-87.5,28.75,-21,-18.75,54.5,-11.75,4.75,-60.25,-60,42.75,-20,76.25,-60.5,-75,48.75,8.5,4.5,54.5,42.5,-49.5,112,-38,-11.5,40.75,115.75,33.5,-37,-88.5,13
-89.25,25,6,-0.25,0,0,0,-10.5,11,0,0,0,0,0,0,1.5,10.25,0,0,3.5,0,3.5,0,0,0,0,0,0,-9.25,0,0,0,0,0,-6.75,11.75,0,0,0,0,0,0,-4,0,0,0,0,11,0,0,10,0,0,0,11.25,4,0,12.25,0,0,0,-6.75,0,0,0,0,0,0,9.25,-8.5,0,3.25,0,0,8.25,0,0,0,0,-9,0,0,0,-4.75,11.25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4.75,0,0,0,-8.5,2.5,-8,0,0,-0.5,0,0,0,0,0,0,0,0,-0.75,10.25,0,0.75,-4,6,-0.25,0,-12.25,0,0,-5.75,0.25,0,0,0,-11.75,0,0,0,0,1.5,0,0,0,0,0,-0.25,0,0,5,0,9
49,6,12,0,0,0,-6.75,-1.25,0,0,-9.5,0,0,0,-0.75,0,0,-11.5,0.5,0,0,-1.25,0,0,-5.5,0,4.25,-12,-7.5,0,-8,9.5,0,0,0,0,0,0,0,-7.75,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,-12.25,0,0,0,0,-0.75,0,0,0,0,8,0,0,-10,0,0,0,0,0,0,0,0,9,0,12.5,0,0,-6.75,-1.25,0,0,0,0,0,0,-8.25,0,0,0,11,-10.75,0,0,-9.75,10,-0.5,0,0,0,0,-1,0,-4,0,0,0,6.25,11.75,3,-6,0,6,0,0.75,0,0,1.25,0,-12.5,0,-7,0.75,-2.75,-5
-53,-0.25,0,23.75,0,0,0,0,0,0,0,8,0,-4.75,0,0,-8.25,0,0,0,0,0,0,-4.5,-1,0,0,0,0,0,0,-8.25,0,0,0,0,0,10.75,0,0,0,0,0,-11,-2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,9,-2.75,0,0,0,11,0,11,0,0,0,0,-12.5,-10.25,0,0,0,0,0,0,0,0,0,9.75,-7,0,6.25,-4.75,0,0,0,0,4.5,0,0,2,0,0,1.75,0,0,0,0,0,6,0,0,0,0,8,-1.25,0,0,12.5,-8.25,11.25,2,0,-9.5,0.5,0,0,0,0,3.5,-3.5,0,0,0,0,0,-7,0,0,5,0,5,0,0,0,0,0,0
58.25,0,0,0,7,-6.75,-7,0,-12.5,0,0,0,5.25,0,0,0,0,0,8.25,-4.75,0,0,0,8,0,0,0,-10.25,0,9.75,5.25,-11.75,0,-8,5.5,0,0,9.25,0,0,0,0,0,-12,-10.75,0,0,0,-10.75,0,0,0,0,0,0,0,6.25,2.5,-3.5,0,0,0,0,6,6.25,0,5,0,6.5,-2.75,0,0,0,0,0,0,-11.5,0,0,0,-7,0,0,0,2.25,0,0,0,0,0,0,11.25,-7.75,0,0,0,-9,5.5,-10,0,-8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75,8,0,0,4.5,9,-5.75,0,0,0,0,-0.25,0,5.75,0,-1.75,0,-10.25,0,0,-5,-10.25,0,0,-3,0,-9.25,0,0,5,0
40,0,0,0,-6.75,3.5,3.5,0,-8,0,0,0,0,0,0,0,0,-5.5,-11.25,0,12.25,0,0,7.5,-3.5,-0.25,0,0,0,-10.75,0,0,-10.25,6,0,0,0,0,0,-9.5,0,-3.75,0,0,0,0,3,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,-12,0,0,-10.25,-5,0,-2,10.75,0,12,0,0,0,0,0,0,7.5,-8.25,0,0,8.75,-6.5,0,-9.5,0,0,1,-6,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,2.25,0,0,0,0.5,0,0,0,0,0,0,0,11.75,0,0,-6.75,11.25,0,0,-10.75,9.25,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,4.25,0
15.5,0,-6.75,0,-7,3.5,6.75,0,0,2.5,0,0,0,0,0,0,0,-8.5,-5.75,0,-7,0,10.5,0,5.5,0,-10,0,0,-12,0,0,0,1.75,0,-10,0,0,-3.25,0,0,0,12,0,0,-6.75,-9.5,0,0,0,0,0,-11,-2.75,-5.75,2,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,4.75,0,6,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,-1.25,1.25,0,-3.5,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,3.5,3.5,2.25,0,0,-4.25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-4,7.75,8.5,0,0,-0.75,0,0,6,1.75,1.75,0,0,0,0,0
12.75,-10.5,-1.25,0,0,0,0,17,0,0,0,0,-7,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,-10,-7,0,0,0,-1,0,3,0,0,0,0,-1.75,-1.25,0,-1.75,0,-8.75,0,0,-1.5,0,0,2.75,0,0,12,0,0,0,0,0,3,0,0,-11.75,0.25,-3.5,0,0,0,0,5.75,-7.5,0,0,0,0,0,0,0,0,7.5,0,0,0,0,3.75,-4,0,0,0,0,0,4.75,0,-12,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,7.5,0,0,0,0,0,0,0,0,0,1.5,0,0,5.75,2.75,0,-2.25,2.75,0,0,0,0,0,0,0,0,-0.25,4,0,0,0,0,6
-18,11,0,0,-12.5,-8,0,0,19.5,0,0,0,0,0,7.75,0,1.25,0,-3.5,2.5,0,0,0,6.75,0,0,0,0,0,0,-0.75,0,11.25,0,10,0,0,8.25,0,0,-4,2.25,0,5.5,0,0,0,4.5,-12,0,0,0,0,0,-5.5,0,0,-3.25,0,0,0,9.75,0.5,0,0,-3.25,0,5.75,11.25,-3,0,0,0,0,0,0,8.25,11.75,-9.25,-0.5,0,0,0,0,0,0,0,0,0,0,-6,-7.25,-10,0,-11.5,0,0,-7,-1.5,0,0,8.75,0,-6,0,-0.25,4,0,0,3.75,12,1,0,1.5,0,0,0,0,0,0,-9.75,-10.75,0,0,-9.5,0,-3.5,0,0,0,0,-10.75,0,11.75,0,0,0,0,0,0,4.5,0,0,0,0,-7.75,0,0,0,0,0
-65.5,0,0,0,0,0,2.5,0,0,14.5,0,0,0,0,-12,0,0,0,5,0,4,0,0,0,0,-4.75,0,10.5,11.5,-4,11.75,0,-1.25,0,0,5.5,10.25,0,-8.5,0,-0.75,-11,0,0,0.25,-4.75,0,2.75,0,-10.5,0,0,0,-3.5,0,0,0,11.5,4.5,0,0,0,0,2.25,0,0,2.25,-9.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.25,2.75,0,-1.5,0,0,0,-0.25,0,4,0,0,0,0,12.5,0,-12.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,-7.75,0,0,-1.75,0,0,0.25,0,0,-9.5,0,12.25,0,8.25,0,0,0,0,0,0,0,11.75,0,0,0,0,0,0,0,9.25,0,0,0
