-686.75,-94.5,69.75,78,18.75,-69,108.5,25.75,-93,-41.75,82.5,22.75,17,-107.25,52.25,3.5,118.25,-151.5,55.25,30.25,-71,52.75,50,-77.75,13.5,-183,-20.5,12.75,4.75,20.25,-8.75,-17.75,1,-96.75,-65,8,129.5,-68.25,35,-153,53.25,14,-41.5,-5.25,-54.75,58.75,55,-50.5,-2.75,112.5,-53.25,87.75,31,57.75,-22.25,-71.5,-84,-24,17,-20.25,-12,12,21.5,21.25,-63.25,161,-32.25,-20,145.5,-41.25,45.25,1.75,11,18,3.75,28.5,13,30.75,-69,4.5,75.25,146.75,-80,16.75,141,81.5,-148,-98,60.25,-101.5,-135.5,99,-58.75,75,13.25,35,32.75,160.5,85.75,117.5,-108.25,60.75,-48.25,96.25,1,-38.5,-65.5,-12.75,29,172.5,-4.5,-40,86.75,44,-59.75,111.5,-47,-26,76,-29.25,-58
-94.5,25,-0.75,12,-8.5,0,9.25,-9.5,7.75,-5.5,-5.5,0,-6,-0.75,10.75,4.5,9.25,7.25,9.75,-4.75,11.75,-0.75,0,5.75,-4.25,0,-6.25,3.75,-5.5,3,0,10,0,3.25,-3,-4.25,-7.75,-3.5,11.5,11.25,0,7.75,-11.25,0,4.75,-0.75,12,-11.75,1,-12.25,-10.75,0,-9.75,0,12.25,-2.75,5.25,-0.75,0,-1,0,10.25,0,-6.25,11,-10.5,0,0,-11.5,10,0,1.5,-4.25,-11.25,-2.25,0,-3.5,0,0,6.5,-3,12.25,11,5.75,-11.25,-12,11,3.5,-7.25,5.25,0,12.5,-1,10,-4,9.5,-9,-6.75,0,7.5,11.5,0,10.5,0,4.75,0,11,-6.5,0.75,-0.5,-11.25,0,0,-10.25,-12.5,-1.25,-11,7,2.5,11.25,3.5
69.75,-0.75,5.75,-3.75,3.5,10.75,-4,0,8.75,-9.5,0,8.75,-5.5,-3,5.5,7.25,9.25,9.25,-12.5,-8,0,-12.5,7,-1.5,0,0,3.25,-3.5,0,0,-8.75,-9,-0.5,0,0,0,3.5,10.25,12.25,-4,10,-8.5,-6.25,-11.5,-5.75,0,5.75,-1.25,-2.75,0,0,-2.5,0,0,-5.75,-1,-1.25,-12.5,-2.25,3.75,3,3.5,-8,0,7,0,-2.25,0,-11,-3.5,-1.75,0,6,12.5,0,-11.5,-9,-8.75,0,0,0,-7.5,0,5.75,-0.5,-0.25,0,0,-2.75,0.25,7.25,-12.5,-10.25,0,-1.5,-8,0,9.75,-2.75,-5.25,-1.75,-7.25,-3.5,-0.75,-1,3.25,0,-3.75,5.5,0,1,12.25,-1,0,9.25,-8,2.5,-7.75,0,0,6.75
78,12,-3.75,-11.5,0,-2.75,-9,-5.5,0,0,-3.5,12.5,1.5,0,-9.75,12,2.5,5.75,12,-8.75,-7.75,-0.75,0,-6.5,5,-6.5,-7.75,-11.25,-8,2.5,8.75,8.75,11.25,2.25,-4,5,-0.25,0,0,-6.5,-10.5,0.5,-9.25,7.5,-8.25,0,-11.75,10.75,-1,10,0,-9,6,-9,-11.5,-4.25,-5.75,-7.5,-4.25,0,1,-1.5,8.25,-1.5,-7.5,-11.5,-9.25,-7.25,6,11.25,-0.75,-6.5,-9.25,7,1,-8.75,-12.5,-3,-0.5,0.75,12.5,12.5,10.25,-10.25,5.75,0,-4.25,-5.75,-5.5,-8,4,-8.5,4.75,3,4.25,11.25,0,-0.5,-9,-9,0,0,4.5,-1.5,-7.75,-7.25,-1.5,10.75,-6.75,9.25,10,9.25,0,0,0,-4.75,0,9.5,-7,0,11.5
18.75,-8.5,3.5,0,-13.5,0,-11,-12,5.5,-1.25,-2.25,2.5,-5.25,4.75,-3.25,-11.5,0,12,0,-11,2.25,-9.5,0,-1,-7.25,8,-7.25,12.25,0,-4.5,-0.75,0,7,2.75,-10.25,5.75,-7.5,0,0.75,11.25,0,10,7.25,0,3.75,4.5,-8,-1.75,-3.75,-11.25,1.5,6.25,7,-11.5,6,-1,9.75,6.5,3.75,10.75,-5.75,11.75,0.5,-1.75,-7.25,-10.25,-1.25,9.75,4.75,0.5,12.25,-4.75,0,0,-5.25,0,11.25,-10.5,-9.75,-7,-8.75,-6.5,5.5,-8.75,0,11,-3.75,-2.75,2,-11.25,0,-2.5,-4.5,3.25,8.5,10.25,4.5,0,11,10.25,-1.75,8,-4.25,11,0,-9.5,-12.25,0,3.25,-7,0,-8.25,5.75,10.5,-3.5,-8.25,0,-8.25,-6.25,4.25,12.5
-69,0,10.75,-2.75,0,-23.5,-7.25,9.75,12.25,-4.75,12.25,0,-12.25,4.5,-3.75,-2.75,9.25,0,-12.25,-6.25,0,12,0,4,10.75,5.75,0,8.25,-1.5,-9.25,-1,-0.25,-3.5,-8.5,8.75,9.5,6,0.25,-6.25,6.5,11.75,2.25,10.5,10,-9.75,7,5.5,0,0,-3.5,0,-10,8,7.5,0,-10.5,0,-8.25,10.5,-7.25,0,0,0,-2.5,0,9,4.25,-7.25,4.75,0,0,-5.75,4.5,6.75,-11.25,8.25,12.5,2,9.75,-0.25,0,-11.5,5,-11.5,-5.5,9,9,0.25,-10,0,-6.5,2.5,1,0,0,1.75,0,0,0,7.25,-8,1.75,3.75,-10,11.75,12.5,-5,6.25,-2.25,-12,11.5,0,-7,-7.75,0,11.25,-4,0.75,0,-8.5,0
108.5,9.25,-4,-9,-11,-7.25,2.25,8,12,0,-5.25,2.5,-5.75,4.25,-6.25,0,4,0.25,-10,9.75,4.5,-12,10.75,-6,12.5,1.5,10.75,-12.5,0,-12.5,-4.75,-5.75,12,9,0,-10.75,-9.75,6.25,-2.75,0.75,0,0,0.25,0,0,-10,-11,-2.75,-4.25,-12,-3.5,7.75,-3.75,0,0,0,0,0,-7.5,-11,0.5,-4,0,10.75,0,0,3.25,-9.75,-12.25,7.25,-6.75,0,10.75,10.5,6,-6.75,-10.25,-9.25,4.75,-7.25,-12,-8,-4.75,0.25,-6.5,-9,12,5.5,0,10,-3.5,10.75,0,2,3.5,0.75,-5,4.75,-9,4.75,0.25,11.75,4,0,0,0,-7.5,-1.5,0,-6,2,1.25,0,8.75,0,-8,-2.75,-11.75,4.25,-4.75,-9.75
25.75,-9.5,0,-5.5,-12,9.75,8,17.25,2,-9.25,7.25,0,9.75,-4.5,0,1.25,-12,-8.75,11.25,-0.75,4.5,-8.5,-11,8,-11.75,12.25,11,-4,-5,0,-6.25,-9,0,-1,8,0,0,0,-7.25,-4.75,2,6.25,2.75,8.25,11.75,0,5,0,4,-10.25,0,4.5,7.25,-0.75,8,8.5,-2.75,11,6.5,10.75,0,-5.5,-9.75,-8,0,3.75,-7.5,0,-8.25,0,-12,11.5,-8.75,0,-0.25,-7.75,-10.75,-6.25,-9.5,1.5,-10.25,0,-7,9.25,0,10.25,0,9.5,12.25,3.25,5.25,4.5,-10.75,0,9,-5.5,0,0,-3,-11.25,-9.25,2.5,0.75,0,0,6.5,-2.25,-12.5,-1.5,-9.5,-5.75,-6.75,6,8.5,5.25,-3.5,-7,5.5,0,0,-3
-93,7.75,8.75,0,5.5,12.25,12,2,16.75,3.25,1.5,2.75,10.75,10.25,6.5,1.75,11,-5,-11.25,-7.5,10.25,-6.75,0,-4.75,3,6,-1.5,-4.75,-9.75,-0.5,4,-4.25,0,10,-6.75,11.5,-9,4.75,3.5,-5,0,-5.5,-5.5,12,0,4.5,-4.5,0,2.25,-10,10.75,0,-11.75,0,0,0,0,-3.75,0,-10.25,5,10.25,9.5,0,0,-7.5,0,-4.25,2.75,7.75,1.5,-4.25,-12.25,0,5.5,0,3.75,-6.75,-2.75,0,12.5,-10.75,0,9.5,0,7.5,10.5,5.5,9,-12.25,0,1.75,-0.75,7.5,2.75,1.5,-6,10.5,11.25,-11.25,-2.5,-7.25,-3.25,-11.25,-10.5,-8.75,9.25,10,0,2,9.5,-8,9.5,-6.5,-11.25,-4,2.75,9.25,0,-4.5,-5.75
-41.75,-5.5,-9.5,0,-1.25,-4.75,0,-9.25,3.25,10.75,9.75,-10.75,-2,-2.5,12.5,-2.75,0,12.25,-6.25,10,1.75,9.75,0,-7.75,12,0.25,-4.25,-7.75,-6.25,0,1.75,11,2.5,-6.75,0,3,7.75,0,11.75,0,0,3.75,0,4.5,7,5.25,-11.25,-7.75,1,-10,1,-11.75,0,0.75,0,7,0,-3.75,-3.5,6.75,-2.5,-9.5,-0.5,-1,-5,-3.75,-2.75,6.75,6.5,6,-2.25,0,0,-4.5,0,-2.75,0,10.5,0,-4.75,5.25,9.5,7.25,0,10.5,1.25,0,10,0.5,3.75,-1.5,6.25,10,-6.5,-4.5,4.5,-12.5,-0.5,3.75,-6.5,-12,-9.5,-0.5,5.25,-8.5,0,-0.5,1.5,3.5,-3.75,-4.25,3,-5,6.25,6.25,-0.25,0,10.75,-1,-2.25,0
