step,discrete_cut,gap,entropy
0,9920.0,3417.0,1381.33251953125
1,8907.0,4430.0,250.237548828125
2,9512.0,3825.0,172.6827850341797
3,10150.0,3187.0,97.19587707519531
4,10767.0,2570.0,37.55586242675781
5,10967.0,2370.0,20.9548282623291
6,11165.0,2172.0,15.508392333984375
7,11301.0,2036.0,11.239791870117188
8,11475.0,1862.0,6.52443265914917
9,11554.0,1783.0,6.148639678955078
10,11676.0,1661.0,7.311626434326172
11,11758.0,1579.0,10.310724258422852
12,11836.0,1501.0,22.094141006469727
13,11913.0,1424.0,28.476961135864258
14,11856.0,1481.0,38.511375427246094
15,11580.0,1757.0,50.297332763671875
16,11285.0,2052.0,53.90502166748047
17,11150.0,2187.0,36.83977508544922
18,11271.0,2066.0,26.89892578125
19,11358.0,1979.0,25.055978775024414
20,11424.0,1913.0,21.804882049560547
21,11503.0,1834.0,11.258633613586426
22,11523.0,1814.0,11.01656723022461
23,11642.0,1695.0,9.921789169311523
24,11707.0,1630.0,9.844080924987793
25,11799.0,1538.0,10.3970365524292
26,11800.0,1537.0,22.06792449951172
27,11704.0,1633.0,37.4847412109375
28,11508.0,1829.0,41.16289138793945
29,11389.0,1948.0,39.85798263549805
30,11383.0,1954.0,31.548086166381836
31,11406.0,1931.0,27.776609420776367
32,11410.0,1927.0,25.569175720214844
33,11360.0,1977.0,21.50032615661621
34,11498.0,1839.0,15.89887523651123
35,11601.0,1736.0,20.025768280029297
36,11611.0,1726.0,16.568927764892578
37,11681.0,1656.0,18.567060470581055
38,11684.0,1653.0,19.759136199951172
39,11713.0,1624.0,24.65311050415039
40,11744.0,1593.0,32.72035217285156
41,11593.0,1744.0,30.363542556762695
42,11468.0,1869.0,32.71726989746094
43,11529.0,1808.0,28.807132720947266
44,11496.0,1841.0,24.285167694091797
45,11533.0,1804.0,22.839229583740234
46,11602.0,1735.0,30.148162841796875
47,11671.0,1666.0,18.458024978637695
48,11740.0,1597.0,19.219640731811523
49,11807.0,1530.0,25.039274215698242
50,11841.0,1496.0,23.71756935119629
51,11828.0,1509.0,20.67059898376465
52,11860.0,1477.0,22.20623779296875
53,11789.0,1548.0,29.738739013671875
54,11753.0,1584.0,28.877492904663086
55,11765.0,1572.0,30.712677001953125
56,11777.0,1560.0,30.633562088012695
57,11713.0,1624.0,27.705732345581055
58,11691.0,1646.0,23.936569213867188
59,11665.0,1672.0,23.04537582397461
60,11675.0,1662.0,24.695858001708984
61,11671.0,1666.0,21.238189697265625
62,11775.0,1562.0,17.961570739746094
63,11734.0,1603.0,23.064483642578125
64,11748.0,1589.0,23.273975372314453
65,11758.0,1579.0,23.118377685546875
66,11738.0,1599.0,29.675153732299805
67,11805.0,1532.0,26.70480728149414
68,11637.0,1700.0,27.860347747802734
69,11675.0,1662.0,25.343101501464844
70,11644.0,1693.0,27.39204216003418
71,11651.0,1686.0,21.47319221496582
72,11655.0,1682.0,27.12657928466797
73,11612.0,1725.0,27.94867706298828
74,11501.0,1836.0,29.18545150756836
75,11721.0,1616.0,20.265113830566406
76,11739.0,1598.0,22.377580642700195
77,11777.0,1560.0,22.94625473022461
78,11746.0,1591.0,26.51592254638672
79,11665.0,1672.0,26.568775177001953
80,11720.0,1617.0,19.97650909423828
81,11725.0,1612.0,27.299848556518555
82,11626.0,1711.0,23.599361419677734
83,11628.0,1709.0,25.97728729248047
84,11717.0,1620.0,23.619544982910156
85,11679.0,1658.0,21.029308319091797
86,11673.0,1664.0,22.887691497802734
87,11683.0,1654.0,26.48731803894043
88,11735.0,1602.0,23.365367889404297
89,11784.0,1553.0,24.279338836669922
90,11689.0,1648.0,25.82868003845215
91,11645.0,1692.0,28.647361755371094
92,11692.0,1645.0,27.777023315429688
93,11660.0,1677.0,27.50948143005371
94,11722.0,1615.0,24.353607177734375
95,11758.0,1579.0,25.65665626525879
96,11807.0,1530.0,23.801488876342773
97,11833.0,1504.0,23.18501091003418
98,11785.0,1552.0,22.92858123779297
99,11794.0,1543.0,24.9676456451416
100,11773.0,1564.0,26.31791114807129
101,11719.0,1618.0,26.07622528076172
102,11684.0,1653.0,22.319374084472656
103,11746.0,1591.0,29.91067886352539
104,11719.0,1618.0,22.942874908447266
105,11757.0,1580.0,22.258195877075195
106,11701.0,1636.0,30.671337127685547
107,11730.0,1607.0,22.604724884033203
108,11639.0,1698.0,25.64672088623047
109,11785.0,1552.0,25.965160369873047
110,11795.0,1542.0,27.112548828125
111,11789.0,1548.0,26.997957229614258
112,11800.0,1537.0,23.290700912475586
113,11795.0,1542.0,25.760705947875977
114,11828.0,1509.0,24.542728424072266
115,11782.0,1555.0,28.02798080444336
116,11766.0,1571.0,28.012924194335938
117,11795.0,1542.0,29.464271545410156
118,11761.0,1576.0,26.789751052856445
119,11812.0,1525.0,28.35146141052246
120,11771.0,1566.0,22.692546844482422
121,11766.0,1571.0,29.32524871826172
122,11739.0,1598.0,26.646038055419922
123,11731.0,1606.0,24.01437759399414
124,11732.0,1605.0,24.068437576293945
125,11742.0,1595.0,23.117733001708984
126,11758.0,1579.0,22.589740753173828
127,11804.0,1533.0,21.692646026611328
128,11762.0,1575.0,23.792139053344727
129,11777.0,1560.0,26.15357208251953
130,11686.0,1651.0,29.317649841308594
131,11697.0,1640.0,27.756956100463867
132,11721.0,1616.0,22.812969207763672
133,11722.0,1615.0,21.768966674804688
134,11749.0,1588.0,25.303327560424805
135,11686.0,1651.0,27.310108184814453
136,11748.0,1589.0,27.117216110229492
137,11789.0,1548.0,23.5425968170166
138,11819.0,1518.0,24.268077850341797
139,11877.0,1460.0,26.099279403686523
140,11973.0,1364.0,28.162982940673828
141,11909.0,1428.0,23.41693115234375
142,11989.0,1348.0,23.555999755859375
143,12064.0,1273.0,25.173908233642578
144,12043.0,1294.0,23.28529930114746
145,11955.0,1382.0,28.04201316833496
146,11992.0,1345.0,29.33725357055664
147,11923.0,1414.0,27.943973541259766
148,11835.0,1502.0,23.25043487548828
149,11956.0,1381.0,27.17844009399414
150,11937.0,1400.0,21.297672271728516
151,12003.0,1334.0,25.187816619873047
152,12024.0,1313.0,22.68541717529297
153,11938.0,1399.0,21.89902687072754
154,11872.0,1465.0,28.063539505004883
155,11941.0,1396.0,26.238821029663086
156,11949.0,1388.0,27.35147476196289
157,11922.0,1415.0,25.23261833190918
158,11954.0,1383.0,29.243694305419922
159,11815.0,1522.0,27.883548736572266
160,11872.0,1465.0,27.538063049316406
161,11802.0,1535.0,25.292888641357422
162,11861.0,1476.0,27.740291595458984
163,11757.0,1580.0,25.847122192382812
164,11869.0,1468.0,23.16843605041504
165,11848.0,1489.0,27.058086395263672
166,11849.0,1488.0,20.919437408447266
167,11794.0,1543.0,22.59502410888672
168,11888.0,1449.0,25.21910858154297
169,11899.0,1438.0,29.09192657470703
170,11983.0,1354.0,23.65274429321289
171,11973.0,1364.0,22.90094757080078
172,11918.0,1419.0,25.223724365234375
173,11967.0,1370.0,25.465797424316406
174,11952.0,1385.0,23.631572723388672
175,11948.0,1389.0,25.38751983642578
176,11894.0,1443.0,27.746315002441406
177,11980.0,1357.0,24.4917049407959
178,12026.0,1311.0,21.636375427246094
179,11993.0,1344.0,23.16472625732422
180,11887.0,1450.0,27.656932830810547
181,11920.0,1417.0,25.043777465820312
182,11974.0,1363.0,26.809301376342773
183,12018.0,1319.0,24.838109970092773
184,11978.0,1359.0,25.18051528930664
185,11994.0,1343.0,23.88604736328125
186,11926.0,1411.0,26.232755661010742
187,11948.0,1389.0,25.624652862548828
188,11923.0,1414.0,26.22599220275879
189,11911.0,1426.0,21.76482391357422
190,11927.0,1410.0,25.455093383789062
191,11917.0,1420.0,27.64923095703125
192,11932.0,1405.0,27.28687286376953
193,11940.0,1397.0,24.45625877380371
194,11997.0,1340.0,26.548873901367188
195,11920.0,1417.0,24.41904067993164
196,11969.0,1368.0,27.949188232421875
197,12012.0,1325.0,28.90436363220215
198,11924.0,1413.0,28.93569564819336
199,11943.0,1394.0,30.743732452392578
200,11996.0,1341.0,30.2229061126709
201,11991.0,1346.0,30.440908432006836
202,12006.0,1331.0,22.884105682373047
203,12019.0,1318.0,24.028512954711914
204,12037.0,1300.0,28.751680374145508
205,12048.0,1289.0,26.70238494873047
