step,discrete_energy,gap,entropy
0,-25.017321807790598,225.16798815049785,
1,-25.017321807790598,225.16798815049785,
2,-25.017321807790598,225.16798815049785,
3,-30.713584845743732,219.47172511254473,
4,20.38611074281408,270.5714207011025,
5,35.11536441966439,285.3006743779529,
6,-17.213011687020664,232.9722982712678,
7,29.698182610689926,279.8834925689784,
8,6.967185003198887,257.1524949614873,
9,-12.97430392481662,237.21100603347185,
10,2.6541053641476893,252.83941532243614,
11,6.363193887251683,256.54850384554015,
12,13.892584039972807,264.0778939982613,
13,21.389504423612326,271.5748143819008,
14,19.45507058739608,269.64038054568454,
15,-9.569153381442169,240.6161565768463,
16,13.806246414706456,263.9915563729949,
17,19.901894544840744,270.0872045031292,
18,-15.772603036011759,234.4127069222767,
19,31.72026258467846,281.9055725429669,
20,14.674072396672496,264.8593823549609,
21,-16.11917572497789,234.06613423331058,
22,20.992703506324467,271.17801346461295,
23,35.135564503798264,285.32087446208675,
24,-3.4962596943121964,246.68905026397627,
25,-4.620677349586721,245.56463260870174,
26,24.877556279479435,275.0628662377679,
27,-2.25922195289555,247.9260880053929,
28,-18.759032709297983,231.42627724899046,
29,5.187634175197029,255.37294413348548,
30,-17.18527791405476,233.0000320442337,
31,-27.9176334375004,222.26767652078806,
32,-9.278373899163242,240.9069360591252,
33,-27.61010848385788,222.57520147443057,
34,-40.681082311516434,209.50422764677202,
35,-15.94671920222235,234.23859075606612,
36,-26.873101605893297,223.31220835239515,
37,-47.84768293461946,202.337627023669,
38,-23.59589304810539,226.58941691018308,
39,-31.578766702018697,218.60654325626976,
40,-38.77999311222855,211.40531684605992,
41,-18.623227760736842,231.5620821975516,
42,-15.613692543455459,234.57161741483299,
43,-36.69899865753928,213.48631130074918,
44,-24.67243750456583,225.51287245372262,
45,-27.675988653986785,222.50932130430166,
46,-42.485134379392534,207.70017557889594,
47,-44.849845775797796,205.33546418249065,
48,-34.887158407992736,215.29815155029573,
49,-47.04499904598238,203.14031091230606,
50,-43.79282466338001,206.39248529490845,
51,-48.89560601876462,201.28970393952383,
52,-73.99949043971466,176.1858195185738,
53,-36.42072714953653,213.76458280875192,
54,-64.29176009877455,185.8935498595139,
55,-51.40075738170618,198.78455257658229,
56,-58.8347961249497,191.35051383333877,
57,-44.04880063019456,206.1365093280939,
58,-69.55124448998396,180.6340654683045,
59,-54.82772983169977,195.3575801265887,
60,-54.80537460544293,195.37993535284554,
61,-77.99739706008333,172.18791289820513,
62,-51.337699281929076,198.84761067635938,
63,-60.95964789213285,189.22566206615562,
64,-79.39078852584032,170.79452143244814,
65,-58.52437990483159,191.66093005345687,
66,-80.02345058839752,170.16185936989092,
67,-94.71317960378292,155.47213035450554,
68,-66.55814092143862,183.62716903684984,
69,-78.72377467587691,171.46153528241155,
70,-84.94085030566498,165.24445965262348,
71,-72.87247806420257,177.3128318940859,
72,-91.46253744342039,158.72277251486807,
73,-77.13154720411976,173.0537627541687,
74,-79.28154381072288,170.9037661475656,
75,-74.03200113317101,176.15330882511745,
76,-86.40955562539132,163.77575433289712,
77,-78.01095029708546,172.174359661203,
78,-80.80178631269276,169.3835236455957,
79,-69.85896338188238,180.32634657640608,
80,-89.4561901656806,160.72911979260786,
81,-65.0362208489625,185.14908910932596,
82,-84.84220449446829,165.34310546382017,
83,-74.78539027231483,175.39991968597363,
84,-70.54728421557107,179.6380257427174,
85,-86.0733752653255,164.11193469296296,
86,-78.15742964373106,172.0278803145574,
87,-76.11030318315807,174.0750067751304,
88,-73.92139990484756,176.2639100534409,
89,-77.89773943246112,172.28757052582733,
90,-80.45512776565917,169.7301821926293,
91,-77.49961509146118,172.68569486682728,
92,-84.91624860906741,165.26906134922103,
93,-74.84090992025199,175.34440003803647,
94,-81.3462619544602,168.83904800382825,
95,-78.58460549586877,171.60070446241969,
96,-68.9458896400617,181.23942031822676,
97,-88.10766584568319,162.07764411260527,
98,-94.38995474634561,155.79535521194285,
99,-58.2746449938075,191.91066496448096,
100,-81.36776372766724,168.81754623062122,
101,-73.33820899076582,176.84710096752264,
102,-93.2790235848816,156.90628637340686,
103,-67.07388219836001,183.11142775992846,
104,-93.21340554628068,156.97190441200777,
105,-81.41059634283343,168.77471361545503,
106,-86.28634882095633,163.89896113733212,
107,-88.14792265185616,162.0373873064323,
108,-83.47436909006403,166.71094086822444,
109,-76.9153468965994,173.26996306168905,
110,-83.34379930376997,166.8415106545185,
111,-84.5197302833851,165.66557967490337,
112,-73.29711823356239,176.88819172472608,
113,-74.73757199528052,175.44773796300794,
114,-68.50430106854968,181.6810088897388,
115,-77.75170854045598,172.43360141783248,
116,-84.44736346143924,165.73794649684922,
117,-90.21765491981839,159.96765503847007,
118,-78.71344124144477,171.4718687168437,
119,-87.34169433806048,162.84361562022798,
120,-97.58034710701597,152.6049628512725,
121,-93.16580723600812,157.01950272228032,
122,-92.3038618850852,157.88144807320327,
123,-88.65591424914166,161.5293957091468,
124,-94.91361481142064,155.2716951468678,
125,-89.11542359544015,161.0698863628483,
126,-99.65429391571074,150.53101604257773,
127,-111.2114589361363,138.97385102215216,
128,-80.35306246400539,169.83224749428308,
129,-97.93000840370334,152.25530155458512,
130,-83.75952467777165,166.4257852805168,
131,-86.8467545694729,163.33855538881556,
132,-98.3744861135342,151.81082384475425,
133,-106.44780840321664,143.73750155507182,
134,-87.84641269060464,162.33889726768382,
135,-85.53848003664535,164.6468299216431,
136,-88.48673855505992,161.69857140322853,
137,-84.40824152768154,165.7770684306069,
138,-94.35978282389819,155.82552713439026,
139,-86.04615491397774,164.1391550443107,
140,-89.38193506388595,160.8033748944025,
141,-87.41336511269016,162.77194484559828,
142,-80.17088436585195,170.0144255924365,
143,-97.36853502857622,152.81677492971224,
144,-83.1396905604696,167.04561939781885,
145,-91.31229399711535,158.8730159611731,
146,-90.16323911305834,160.02207084523013,
147,-96.59483909976122,153.59047085852723,
148,-89.53897915197652,160.64633080631194,
149,-93.65080541030505,156.5345045479834,
150,-95.88882311657721,154.29648684171124,
151,-98.62960069731746,151.555709260971,
152,-91.05106786047082,159.13424209781763,
153,-80.52375126080207,169.66155869748638,
154,-94.83472266929783,155.35058728899062,
155,-108.18022638359582,142.00508357469263,
156,-75.38986998302227,174.7954399752662,
157,-79.87436769619163,170.31094226209683,
158,-110.21493505464103,139.97037490364744,
159,-57.326287086949904,192.85902287133854,
160,-33.122884838900326,217.06242511938814,
161,0.2675060839923127,250.45281604228077,
162,50.89662654305396,301.0819365013424,
163,111.80203685716944,361.9873468154579,
164,234.91142958918795,485.09673954747643,
165,308.46496277633184,558.6502727346203,
166,363.6189392222573,613.8042491805458,
167,401.49552806102236,651.6808380193108,
168,400.5678405976221,650.7531505559106,
169,411.92808159655345,662.1133915548419,
170,424.20315912974604,674.3884690880345,
171,416.99112500616894,667.1764349644574,
172,421.23917979217913,671.4244897504676,
173,421.94116466800756,672.126474626296,
174,423.64727266838446,673.8325826266729,
175,435.22956907339073,685.4148790316792,
176,442.9602448076156,693.1455547659041,
177,446.8341223808428,697.0194323391313,
178,460.8848611404293,711.0701710987178,
179,440.0692094926734,690.2545194509619,
180,393.21486231609384,643.4001722743823,
181,421.65618359301476,671.8414935513032,
182,433.1748809675165,683.360190925805,
183,434.874309511214,685.0596194695024,
184,441.86322319587873,692.0485331541672,
185,416.9511770643641,667.1364870226525,
186,416.1731781565428,666.3584881148313,
187,435.50354639906993,685.6888563573584,
188,464.1875435742622,714.3728535325506,
189,483.14052545962227,733.3258354179108,
190,438.64249647288955,688.827806431178,
191,424.0736594619365,674.258969420225,
192,435.7504226160485,685.935732574337,
193,445.22195007985835,695.4072600381468,
194,421.11288316890705,671.2981931271955,
195,395.01502653751425,645.2003364958027,
196,409.4768852469148,659.6621952052033,
197,423.85057114106934,674.0358810993578,
198,432.82408552179334,683.0093954800818,
199,436.879998022928,687.0653079812165,
200,422.8980364481961,673.0833464064846,
201,414.6631954501561,664.8485054084446,
202,398.76779599772374,648.9531059560122,
203,390.9001112439569,641.0854212022454,
204,399.22747718989694,649.4127871481854,
205,428.3105495040202,678.4958594623087,
206,443.4733303829402,693.6586403412286,
207,450.64210658337765,700.8274165416661,
208,451.46197089588094,701.6472808541694,
209,453.17024690041535,703.3555568587038,
210,461.0595742432171,711.2448842015056,
211,471.4992912370943,721.6846011953828,
212,468.31719976228544,718.5025097205739,
213,479.9020196953202,730.0873296536087,
214,470.06967217018996,720.2549821284784,
215,457.84261102503217,708.0279209833207,
216,443.8879797356713,694.0732896939597,
217,439.56960139593554,689.754911354224,
218,430.2016008781709,680.3869108364594,
219,430.35526364622547,680.540573604514,
220,442.9075087240189,693.0928186823073,
221,434.51410466743755,684.699414625726,
222,434.2121395344928,684.3974494927812,
223,447.2642946985428,697.4496046568313,
224,457.8987577755132,708.0840677338017,
225,442.373811776881,692.5591217351695,
226,428.16114115968344,678.3464511179719,
227,444.5111344061862,694.6964443644747,
228,451.27759160547043,701.4629015637589,
229,465.941548311,716.1268582692885,
230,464.8598936357103,715.0452035939987,
231,457.6114217793451,707.7967317376335,
232,458.22750910713637,708.4128190654249,
233,472.75908533858734,722.9443952968758,
234,471.23155510807635,721.4168650663648,
235,473.46510064170945,723.6504105999979,
236,453.4554868000363,703.6407967583248,
237,422.50294722802073,672.6882571863092,
238,416.2692750710718,666.4545850293603,
239,413.8844410064607,664.0697509647491,
240,445.341868997059,695.5271789553475,
241,466.1135744363443,716.2988843946328,
242,465.63973295181165,715.8250429101001,
243,454.37316347614706,704.5584734344355,
244,451.1625894033898,701.3478993616783,
245,442.5975257871456,692.7828357454341,
246,422.48616681578767,672.6714767740762,
247,418.90206462718686,669.0873745854753,
248,423.2924556641712,673.4777656224596,
249,432.0235759822809,682.2088859405693,
250,447.2663770768399,697.4516870351283,
251,447.5355026934383,697.7208126517268,
252,444.44057486074144,694.6258848190299,
253,447.2872787922943,697.4725887505828,
254,418.8713066870575,669.0566166453459,
255,402.2014769017163,652.3867868600048,
256,368.6088803431496,618.7941903014381,
257,337.5581569785917,587.7434669368802,
258,363.04681646756217,613.2321264258507,
259,260.58505099514355,510.77036095343203,
260,205.64887758923805,455.83418754752654,
261,127.21098363103224,377.3962935893207,
262,-13.171637932750084,237.01367202553837,
263,-84.69488028934958,165.49042966893887,
264,-132.5732004038989,117.61210955438955,
265,-138.88017371257783,111.30513624571063,
266,-154.0708511250268,96.11445883326166,
267,-163.75393560692117,86.43137435136728,
268,-171.6269915950032,78.55831836328525,
269,-176.50787958906338,73.67743036922508,
270,-183.42902709657352,66.75628286171494,
271,-181.68811606395485,68.4971938943336,
272,-180.27363942376584,69.91167053452261,
273,-184.59449587604826,65.5908140822402,
274,-182.5021499015051,67.68316005678335,
275,-183.2740389342882,66.91127102400026,
276,-185.3503072482833,64.83500271000517,
277,-190.81660805459614,59.36870190369231,
278,-192.17399161774415,58.01131834054431,
279,-196.8939036974541,53.29140626083435,
280,-195.13554714086416,55.049762817424295,
281,-194.61438325670608,55.57092670158238,
282,-193.89500968146703,56.29030027682143,
283,-194.99443816616878,55.19087179211968,
284,-196.39548891111397,53.789821047174485,
285,-197.62458643023234,52.560723528056116,
286,-199.1055491849838,51.079760773304656,
287,-198.17177400711608,52.01353595117237,
288,-200.07004982153524,50.11526013675322,
289,-200.13265481571682,50.05265514257164,
290,-200.83956455273932,49.34574540554914,
291,-200.70055329472484,49.484756663563616,
292,-202.77426686901185,47.4110430892766,
293,-203.24282329301275,46.94248666527571,
294,-203.82458144341632,46.360728514872136,
295,-205.5059921101451,44.67931784814337,
296,-205.49244146697643,44.692868491312026,
297,-208.7364794964713,41.44883046181715,
298,-209.49304845080366,40.6922615074848,
299,-209.25119741376415,40.93411254452431,
300,-209.25119741376415,40.93411254452431,
301,-209.36223301549074,40.82307694279771,
302,-211.06044318539054,39.12486677289792,
303,-210.99928514947698,39.18602480881148,
304,-212.28121685996268,37.904093098325774,
305,-212.36418217842373,37.821127779864725,
306,-211.62379353455577,38.561516423732684,
307,-211.61361935727996,38.5716906010085,
308,-211.65843644232842,38.526873515960034,
309,-211.55697384907305,38.62833610921541,
310,-211.32742401619123,38.85788594209723,
311,-211.22268204578387,38.96262791250459,
312,-212.34820494010881,37.83710501817964,
313,-213.50757868966846,36.67773126861999,
314,-213.50757868966846,36.67773126861999,
315,-214.1972192106518,35.98809074763665,
316,-213.82283911946973,36.36247083881872,
317,-213.4448371658161,36.74047279247236,
318,-213.63957551499283,36.54573444329563,
319,-214.0232904253154,36.16201953297306,
320,-214.3122150539411,35.87309490434737,
321,-214.3122150539411,35.87309490434737,
322,-215.4337848745052,34.751525083783264,
323,-215.4337848745052,34.751525083783264,
324,-215.97217967405567,34.21313028423279,
325,-215.14112830964433,35.04418164864413,
326,-215.25140348966303,34.93390646862542,
327,-215.2416496254844,34.94366033280406,
328,-214.74526534743836,35.440044610850094,
329,-214.74526534743836,35.440044610850094,
330,-215.72957391127102,34.45573604701744,
331,-215.64714755318468,34.538162405103776,
332,-216.01812099305374,34.167188965234715,
333,-215.77741488589146,34.407895072397,
334,-215.32005327373793,34.86525668455053,
335,-215.87841222470706,34.306897733581394,
336,-215.88329981573563,34.30201014255283,
337,-216.10614142462867,34.07916853365978,
338,-216.10614142462867,34.07916853365978,
339,-216.28907061649403,33.89623934179443,
340,-216.0143440288864,34.17096592940206,
341,-216.0143440288864,34.17096592940206,
342,-216.0143440288864,34.17096592940206,
343,-216.84519739837557,33.34011255991288,
344,-216.84519739837557,33.34011255991288,
345,-216.9397144192158,33.24559553907267,
