-79.25,-48.75,-112,102.75,109.5,-40.75,19,25.25,44,8.5,-50.75,152.25,58.75,138,99.5,-14,-85.5,187.5,-148.5,53.25,39.25,141,-4,148.25,-5.75,-106.25,64.25,109.75,-61.25,72.5,-47.25,-12,-3,46.25,-95,-119,80.25,54.5,103.25,226.75,-77.75,-117.75,-41.75,28.25,71.5,-144,54.75,-30.25,135.25,160.25,34,42.25,74.5,-123.25,2.75,-143.75,-185.75,24.75,-133.75,185.25,-56,-96.5,11.5,65.75,-30.75,3,-235.75,-26.75,180,101.25,-108.5,75.25,87.5,-72.25,70.25,-47,153.25,5.75,-130.75,185.5,86.25,32,-153.75,-159.75,-118.5,-63.5,221.75,123,-34.25,-146,49.75,99.75,-100.75,-5.25,-21,-117,-103.5,53,-130.25,81,-212,-162.25,73.25,130,-131,-143.75,2,-26,-242.5,-6.75,18.25,-129.75,-115.75,69.25,-139.25,77.5,49,194.5,87.5,65,18.75,151.75,78.25,-27.5,36.5,-4.75,31,117.25,144,-152.75,-49.25,16.25,95.75,-52.25,-10,-193.25,52.5,-101.25,-74.25,44.25,-139.25,-107.5,-32,-64.25,230.75,-178.75,-88.5,29.25,94,-132.75,157.25,-104,-68.5,46,-58.25,-175.25,64.5,64.75,14.25,111.25,31.25,36.5,-4.75,-45.5,194.25,36.75,-122.25,-37.75,-47.75,178.25,-91.5,-41.75,4.5,-114,-47.5,35.75,-29.5,129.75,6.25,117.5,-123.75,-68.5,-86.75,-194,-2,-79,42.25,167,249.5,-128,-76.5,-21.75,-176.75,112,-49.25,-60.25,-29.5,-57.75,-53.5,23.75,-53.75,167.75,-56.5,-119.25,142.25,30,54.25,155.75,-87.75,-114.75,-128,-80.75,-9.25,-138.75,132.75,136.5,-115.25,63,116.5,-95.75,71.5,135.5,34,-34.25,107.5,71.75,-72.5,11.5,-52.75,-84,1.5,19,-86.5,66.25,13.25,54,126.75,-34.25,56.5,-27.5,-138.25,32.25,-35.25,-6,-21.75,-54.25,-147.5,-50.25,-11.5,21.25,170.25,-56.25,18.75,127,70.25,83,130.5,-143.75,144,-33.25,-158.25,-9.25,51.25,41.5,-113.5,-14.75,42,3,-99,-23,162.5,-104.5,125.75,208.25,112,183.25,17,-15.25,-39,-66,61,82.25,23.5,-150.5,128.75,-129.5,-117.5,119.25,-154.5,-66.5,-32.5,-197,-84.5,-226.5,-12.25,166.75,8.5,-92.5,33.25,-0.5,55.5,-29.75,29,-88,201,42.25,92.75,26.25,-109.75,-10.25,26.75,-15.25,-47.25,-91,-92.75,-196.5,-112,-145.5,-16.5,1.25,157.75,-9.25,-44.25,-99.5,-36.25,145.75,59.75,-208.25,-34.75,-110.75,83,32,-64.75,-274.25,206,53.75,-42.25,-182,-52.5,113.25,-102.75,133,104.25,-64.75,150.5,115.75,55.75,-66.25,-54.75,-14.5,50.75,-49.5,52.5,114,-90.75,-70,-27,69.75,-33.5,121.5,88.75,42.75,-53,46.75,112,98.5,30,-212.25,17.5,222.25,227.5,24,100,-52,-91.75,-83.5,14.25,-148.75,70.25,-46.5,222.75,35.5,92.25,37.25,107.25,208.75,-73.5,-49.75,69.25,16,-114.25,22,71.25,-33.75,-30,33.75,-28.5,5.25,176,-25.75,-69.25,77,121,187,191.25,58.25,-208.5,-63,-13.75,111,8.25,9.5,69.5,47,132.25,-58,-195.5,-93.25,115.25,-35.75,-18.5,9.5,137.5,20.5,-100.5,-6,173.25,4.75,-74.75,79,-85.25,-94.25,-201.25,-102.75,84.5,-27.25,172.75,-16.75,47.25,139.25,-91.25,76.5,-138.25,7.25,-186.5,19.25,-0.25,-29.5,-87,176,-23.75,-78,15.75,-28.5,58.5,-75.75,-168.25,93.75,-243.25,-144.25,-67.25,-21.75,8.75,-60,-242,-4,125.25,-0.25,-160.75,141.75,-64.25,-25.5,-32.75,111.75,-53.5,-136.25,-94.5,-3.5,-49.5,73.25,96,87.25,-108.75,27,180,104,297.5,13,66.25,66,81.25,-187,-107.5,8.75,92,-59.5,44.75,-11.25,-243.5,55.25,64.5
-48.75,0,0,0,0,0,0,0,0,0,0,0,-6.25,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,22.5,0,0,0,0,14.75,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,0,0,0,0,0,5.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,-21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,-3.5,0,0,0,0,0,0,0,0,0,0,-14.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,25,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.75,0,-12.75,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,-3.5,0,0,5.75,0,0,0,0,10,0,0,0,-22.25,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,3,0,0,0,0,-14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,0,0,0,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,-4.25,-20.5,4.75,0,0,0,-19,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,-20.75,9.5,0,0,19.25,0,0,0,0,0,0
-112,0,0,0,18.5,0,0,0,0,0,0,0,0,13.25,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,7.75,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.25,0,0,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0,0,13.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-24.5,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,-9.75,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,-7,0,14,0,0,0,0,0,0,7.5,0,-15.5,0,0,6.5,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,24,0,0,0,0,-22.75,0,0,0,0,0,0,0,-14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0,-20,0,0,0,-10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,-4.5,0,0,0,-21.75,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,0,0,-23.5,8,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.25,0,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,-0.25,0,0,8.25,0,-2.75,0,0,0,0,-7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,-4,0,0,0,0
102.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,0,0,1,0,0,0,0,0,18.75,0,0,-18.5,0,11,-16.75,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,-19.5,0,0,0,0,0,0,0,15.25,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75,0,0,0,-21.5,-24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0,0,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,-24.75,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-22,0,0,0,10,0,0,0,0,0,0,15.25,0,0,0,0,0,-11,0,0,0,0,0,0,0,-0.75,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,-13.75,0,-9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,-19.75,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,5.75,-14.25,-12.25,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,-17.75,0,0,0,0,0
109.5,0,18.5,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,1.75,0,0,0,-23.75,0,0,0,0,0,0,0,-24.5,0,0,0,0,0,0,0,0,7.5,0,0,-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0.5,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,0,0,0,0,0,0,-16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.75,0,0,0,0,0,0,0,0,0,0,-11.25,-11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,-3.75,0,0,0,17.75,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,0,0,0,-2.25,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,7,0,0.5,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,-13,0,0,0,17.5,-9.75,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,-11.75,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,13.25,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,-9,0,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.25,0,0,0,0,0,0,0,0,0,15,0
-40.75,0,0,0,0,-19.25,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,-14.25,0,23.5,19.75,0,0,0,0,0,0,0,0,0,24.75,0,0,4,0,0,0,0,0,0,0,0,-19.5,24.25,13,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.75,0,0,0,0,0,0,0,0,-9.5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,-11.25,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,-18.75,0,0,0,0,0,0,0,-9.5,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.75,-16,0,0,0,5.25,0,0,5.75,0,0,0,0,-9,0,0,0,0,0,0,0,0,-7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,-11.5,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,7.5,0,0,0,0,0,0,0,0,16.75,21,0,0,0,0,-5.25,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,24.25,0,0,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.75,0,0,0,0,0,0,0,7.25,14.25,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,3.25,8.75,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,8.75,0,0,0,-22,0,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,-19.75,0,0,0,0,0,0,0,0,0,-11.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.75,0,0,0,0,0,0,0,0,-14.25,0,0,0,0,0,14.25,0,0,0,-12.25,0,0,17.25,0,0,0,0,0,0,0,0,16.5,0,0,0,-10.75,0,-0.5,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,1.25,9,0,0,0,0,0,-21.75,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,8.5,0,0,0,0,0,0,0,0,24.75,0,-14,0,23.75,0,17.5,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,0,0,0,0,0,0,0,-19.75,0,0,0,0,0,0,0,0,0,0,-19.25,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75,0,0,0,0,0,0,-20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,0,0,19.5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,-22.75,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,20,-2.5,0,0,0,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.25,0,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,-15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.75,0,17.5,-13.25,0,0,0,0,0,0,0,-2.25,0,15.75,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-5.25,0,0,0,0,0,0,0,-12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,6.75,14,0,0,2.5,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,0,0,-23.75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.5,0,0,0,0,0,0,0,0,0,0,0,-22.5,0,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.25,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-23.5,0,0,0,0,22.25,0,0,0,0,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,-14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,20.75,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.75,24.5,0,0,0,-19.25,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,-15.5,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,20.75,0,0,19.75,0,15,0,0,0,-22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,-20.25,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25,0,0,0,0,-7.5,-16,0,0,0,0,0,0,0,0,0,0,0,21.5,0,-12.75,0,0,0,21,0,0,0,0,0,0,0,0,11.5,0,0,0,-10,0,19.5,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,-6,0
8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,-19.75,0,0,0,9.5,0,0,0,0,-18.75,0,0,0,9.75,0,0,0,0,0,0,0,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.25,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,13,-22.5,0,0,0,-4.25,17,0,0,11.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.25,0,0,-15.25,0,0,5,0,0,0,0,0,0,0,0,-7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.25,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,-1.75,-2.25,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,-20,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,-10,0,0,0,-16.25,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-20,0,0,0,0,0,0,0,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,0,20,0,0
