2347,24.75,-87,50.25,17,235,128.75,-131.5,-70.25,88.25,59,-42.5,-70.5,-47.25,8.75,105.5,-89,-115.25,35.25,-113.75,64.5,-219,78.5,-143.75,-226,-58.25,-49.25,9.25,8.75,190.75,133,26.25,80.75,-6.25,-14.25,-17.75,31.75,50.75,-44.75,-19.75,-2.75,296,-13.75,67,95,213,2.75,-73,-68.25,168,30.75,-102.25,179.75,17.25,192.25,-6,-29,-12.75,102,-16,-27.75,87.5,50.5,-83.75,137.75,163.5,-121.75,111.25,126.5,67,-102.75,-130,70.5,29,-93,-129.5,68,-16.25,30.75,82.75,137,144.25,47.25,-52.75,32.5,131.75,-71.75,148,-12,-120.75,73.75,29.75,193.25,-55,-29.75,-192.25,-182.75,-134.75,59.5,73.5,86,-72.75,-44.75,-66,-174.75,-48.5,8.75,34.25,-3,-96.5,-37.5,17.5,87.5,1.5,108.25,-107.25,-62.5,53.25,0,-20.25,-55,70.75,27,33.25,-140,-74.5,152.75,-68.75,73.75,59.5,74,60.75,-11.75,69.25,73.75,58,-131,56,-167.5,-68.75,-121.5,-99.25,-10.75,133.25,-97,-22.5,-214.75,112.75,-3.25,-118.75,-67.25,129.5,-33,-109.25,-58.25,-77.75,28,89,-56.75,-99,-68,-319,-52,79.25,56,-80.5,76,-151.75,-29.75,120.25,39.5,-197.5,-173.75,77,-30,119,17.75,16.75,139,94,-31,112,116.5,27,-21.75,-68,70.75,38.25,200.25,96,-159.25,-247.5,-1.25,-209,55,112.25,-126.75,45.25,-49.75,-17.75,34,-55.5,14.75,24.5,-171.75,174.5,-24.5,-81.5,-86.75,-173.25,-45.5,16,-116.25,55.75,37,-113.75,-114,-46.25,-170.25,-85,86.75,-151.25,-128.25,-119.25,100,72.25,32.25,-71.25,6,31.5,-19,85.5,165.75,134.25,-60.5,-73.5,134.25,67.75,-47,80,183.25,-70.5,-155.25,-21.75,11.5,-116.5,-151,-171.5,106.75,23,-126.5,-103.75,-73.75,-8,90,2.25,99.5,-41.25,-48,92.5,48.5,-122.75,-93.25,24.25,78.5,-26.25,-67.25,-15.5,-9.75,78.25,-42.75,-155.75,-91.75,-24,-88.5,-179.25,-113.5,-59.75,-106.5,-113.5,64.5,1.25,-57.25,42,158,1.25,98,102,-138.75,-56,-2,14.5,186.25,-172,73.75,88.25,-131.75,-119.5,25.5,96.25,155.75,82,-21.75,-34.25,44.25,-51.75,-70.75,-158.5,90.25,67.75,23.25,-30.75,-34.25,11,56.75,341.25,31.25,-118.25,-82.5,11.25,41.75,-66,93,50.75,42.5,5.25,-101.75,-60,6.75,3.75,-153.25,-25.75,-64.25,-66.75,67.25,-21.25,45.25,11.25,-55.75,108,3.75,8.75,-70,22.25,-92,-110,32.25,56.5,103.5,3,15.25,-14,72,22,112,-67.25,89.25,-96.5,-119.5,-21.25,94.75,40.75,-21,29.25,-31.75,121.75,61.25,-106.75,90.5,236,-50,-104.75,27.5,56.75,-95.25,-185.25,-157,-147.25,-37.25,97.75,-63,-45.25,143.75,221.5,-38,20.75,-23.75,-88.5,124.5,32,58,-152.25,166.75,90.75,-170.5,4.25,-53.5,136.5,53.25,-248.75,114,-46.25,100.75,79,24.25,-43.75,-58.25,55.75,-91.75,46,-42,101.75,-68,78.75,64.25,-94.75,-93.5,85,46.5,-170,-46.5,43.5,68,-138,-88.5,4.5,37,-61.75,-60.75,-57.25,90,-18.5,-32.75,99,-43.5,136,44.75,-272.25,24,54.25,132.5,-10,-287.5,10.75,10.5,-183.25,57.75,-68.75,-107,57.25,58.25,-24.5,95.75,-164.75,-221,121.5,66.25,-68,83.25,60,116.5,-46.75,78.25,-19.5,-65.5,-62,63,39.25,-73.5,29,36,3.5,10.75,0.25,-55.25,64.5,-59.75,59,-200,43.25,-241.25,-66,55.25,2.75,70.25,58.25,-35,-97.25,-55.25,248.25,12.5,-140.5,49.5,-140.5,-68,50.75,25.5,-80,89,143,-173.25
24.75,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,11.75,0,0,0,0,0,0,0.75,0,20.25,-23.5,0,-17.25,0,0,-9,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,-1.75,0,0,0,0,0,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0,0,0,0,0,0,0,0,0,0,-22.25,0,0,0,0,0,11.75,-10.5,-8.5,0,0,0,0,0,0,0,0,0,-16.25,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,-4.25,-4.25,0,0,0,0,24.75,-6.5,0,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.75,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-16,-20,0,0,0,0,0,0,0,0,-9.75,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,0,0.25,13.5,0,0,0,0,0,13,0,0,-21.75,0,0,0,0,0,0,0,0,0,-23.5,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,17.25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0
-87,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,9.25,16.25,0,0,0,0,0,0,0,0,4,0,0,0,0,-2.25,0,0,0,0,0,0,0,0,0,0,5.75,-9.75,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,-19.75,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,-14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,16,0,0,0,0,0,5.75,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,-20.25,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,15.25,0,17,0.5,0,0,0,0,0,0,0,0,0,0,0,-7.5,-9.25,0,0,0,0,0,0,9,0,0,23,0,-3.75,0,0,0,0,0,0,0,0,0,0,0,-24.75,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0
50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-5.5,-7.5,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,17.25,0,0,1.25,0,0,0,0,0,0,-17.25,0,0,0,0,0,0,0,0,0,-19,0,2.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.5,0,-23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,-24.5,0,0,-8,0,0,0,0,0,0,0,0,0,0,-23.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,-13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75,0,0,0,0,-16.5,0,0,0,0,9.25,8.5,-15.5,0,0,0,22.75,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0,-20,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,-4.5,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,11.75,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,-11,0,-22.75,22.25,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,-16.25,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,25,0,0,0,0,0,0,0,0,2.75,-13.75,0,0,0,0,0,3.75,0,0,0,0,0,0,5.25,0,0,0,0,0,-24.25,0,0,0,0,0,0,0,0,-11.5,0,0,0,13.25,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.75,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,-5.25,0,-21,0,0,0,0,0,0,0,-12.25,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,-2,0,0,-3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,4.25,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,20.75,0,0,0,0,0,0,0,6,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0
235,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,-16.75,0,0,0,0,0,22.75,0,0,0,0,0,-10,0,0,-22.5,10,0,0,0,0,0,0,0,0,-19.5,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,-20,2,-22.75,-4.75,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.75,0,0,0,0,10.25,-18,0,16.5,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,7.5,0,0,0,0,-22.5,0,0,0,0,4.25,0,-15.5,0,-9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0.25,0,0,15.75,0,0,3.75,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,-11.25,0,0,0,20.25,0,-14.25,-7,0,0,0,0,0,0,0,12.25,0,0,0,0,0,-24.25,0,0,0,0,0,0,0,0,0,0,0,-18.25,0,0,0,0,22.5,-20.25,0,0,0,0,0,0,0,0,0,-0.75,0,-19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6.75,0,0,0,0,-8.25,-7.25,-18,0,0,0,0,0,0,0,0,0,0,-9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,0,0,0,0,0,0,19,0,0,0,0,-20.75,0,-24.25,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,12.25,0,0,0,0,0,0,0,0,0,0,-3.75,0,0,0,-24.75,0,0,0,0,0,0
128.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.25,0,13,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,0,-4.5,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,-7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.25,-2.5,0,0,0,-5.75,0,0,0,0,0,0,0,0,-8.25,0,0,0,0,0,-13.75,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,0,0,-17.5,0,0,0,0,-14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1.25,0,2.75,0,0,0,-18.75,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,-15.25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-17,0,-21,0,0,0,0,0,0,0,0,0,0,0,-5.25,0,0,0,0,0,0,-23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,-15,0,0,-11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,11.25,2
-131.5,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25,21,0,-20.25,0,0,0,0,0,0,0,0,0,20.75,14.5,0,0,0,0,0,0,0,0,-12.25,0,0,0,22.75,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-11,0,0,0,0,0,0,-8.5,0,0,-11,0,0,0,0,17,0,0,6.25,0,0,0,0,10.25,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,18,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,17.5,0,0,0,0,0,-1,0,0,-13.5,0,0,10.5,0,0,0,10.75,0,0,0,0,0,0,9,0,0,0,-3.5,24.25,0,0,0,-24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-1.75,0,0,0,-20,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,14.5,0,-1,0,0,-13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,-16.25,0
-70.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,-14.5,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.25,0,0,0,0,-0.75,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,-22.75,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,-20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,3.25,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,-2.75,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,17.75,0,0,0,0,22.75,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
88.25,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,-9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5,0,0,0,0,0,0,0,0,0,0,-24.25,-20.5,0,0,0,0,8.75,0,0,-21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.25,0,3.75,0,0,0,0,0,0,0,0,0,1.5,0,0,19.25,0,-23,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,-21.5,-0.5,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,0,0,0,-3.75,0,23.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.75,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,15.5,0,0,15.25,0,17.5,0,0,0,0,0,0,-14.25,0,17.5,0,0,0,0,0.5,0,0,0,0,-9.75,0,0,13.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.75,0,0,0,0,0,-16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75,0,0,0,0,0,0,0,0,0,0,22.25,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,-13.75,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12.75,0,0,-16.75,0,0,0,-21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
