step,discrete_energy,gap,entropy
0,-31.26799080658407,168.0588040510441,
1,-31.26799080658407,168.0588040510441,
2,-31.26799080658407,168.0588040510441,
3,-1.4844019434231348,197.84239291420502,
4,1.1997486868956333,200.5265435445238,
5,-13.31468884053455,186.0121060170936,
6,-6.520533770964026,192.80626108666414,
7,16.665418174670545,215.9922130322987,
8,-18.45251551808204,180.87427933954612,
9,12.499741704055404,211.82653656168355,
10,2.9015220237900725,202.22831688141824,
11,-11.709343720609077,187.6174511370191,
12,36.08113905390509,235.40793391153323,
13,34.05442894949243,233.3812238071206,
14,-2.7165489900559026,196.61024586757225,
15,12.035764404512433,211.3625592621406,
16,35.96672248253662,235.29351734016478,
17,-18.119007893487193,181.20778696414095,
18,15.169589631905277,214.49638448953343,
19,-3.9343126189830273,195.39248223864513,
20,-7.013710832568127,192.31308402506002,
21,20.853317993011274,220.18011285063943,
22,-5.046876853402534,194.27991800422564,
23,5.093189686269067,204.41998454389721,
24,-12.012187458463828,187.31460739916434,
25,0.5756871020798533,199.902481959708,
26,-8.484241023071453,190.8425538345567,
27,-31.932358273055804,167.39443658457236,
28,1.6274680064768492,200.954262864105,
29,0.6287119893076016,199.95550684693575,
30,-22.730176509035434,176.59661834859273,
31,1.68674178666194,201.0135366442901,
32,-3.0265865123771474,196.300208345251,
33,-6.544198399529131,192.78259645809902,
34,-21.936472245554867,177.3903226120733,
35,1.0512597615579464,200.37805461918612,
36,-31.286185783634004,168.04060907399415,
37,-17.429209765745522,181.89758509188263,
38,-9.733627632170725,189.59316722545742,
39,-32.971135904828955,166.35565895279922,
40,-27.42025078711876,171.9065440705094,
41,-24.533618245664417,174.79317661196373,
42,-11.675201556488167,187.65159330114,
43,-35.277811447338884,164.04898341028928,
44,-33.75191461868164,165.57488023894652,
45,-26.68614698125449,172.64064787637366,
46,-28.60448233581858,170.72231252180958,
47,-24.743152979190942,174.58364187843722,
48,-42.65252000516571,156.67427485246245,
49,-42.71965290401928,156.60714195360887,
50,-23.948245408293246,175.3785494493349,
51,-56.17914455215028,143.1476503054779,
52,-67.82305372956316,131.503741128065,
53,-44.573472215289755,154.7533226423384,
54,-57.38781698492659,141.93897787270157,
55,-54.01639923300252,145.31039562462564,
56,-66.12348899630611,133.20330586132206,
57,-72.23725653956745,127.0895383180607,
58,-58.54860410811402,140.77819074951412,
59,-88.45305248572997,110.87374237189819,
60,-50.183799043093586,149.14299581453457,
61,-67.88970942865083,131.43708542897733,
62,-70.88547503819801,128.44131981943013,
63,-69.88140480600407,129.4453900516241,
64,-63.62388155373934,135.7029133038888,
65,-61.47853546338901,137.84825939423916,
66,-59.934393021572546,139.39240183605563,
67,-45.23994381563613,154.08685104199202,
68,-67.82110235769613,131.50569249993202,
69,-62.4822666196649,136.84452823796326,
70,-56.762349136277905,142.56444572135024,
71,-56.062351946526036,143.26444291110212,
72,-56.35636244090235,142.9704324167258,
73,-55.81877113826418,143.50802371936396,
74,-58.784284519609685,140.54251033801847,
75,-67.72582973511385,131.6009651225143,
76,-67.10953101332002,132.21726384430815,
77,-52.306476551860406,147.02031830576774,
78,-71.0777836953456,128.24901116228256,
79,-69.70713225050082,129.61966260712734,
80,-66.76865174503982,132.55814311258834,
81,-80.80260220744302,118.52419265018514,
82,-70.69907423471179,128.62772062291637,
83,-61.64736285928619,137.67943199834195,
84,-74.65444531504089,124.67234954258727,
85,-69.37029600846203,129.9564988491661,
86,-78.94882373456386,120.3779711230643,
87,-61.85675689180157,137.47003796582658,
88,-78.05875617210819,121.26803868551997,
89,-76.80377242369588,122.52302243393228,
90,-70.72043559691156,128.6063592607166,
91,-79.96963033078447,119.35716452684369,
92,-59.336762451062164,139.990032406566,
93,-87.56280484742578,111.76399001020238,
94,-68.4470088744975,130.87978598313066,
95,-79.86649509250358,119.46029976512457,
96,-80.31824703351379,119.00854782411437,
97,-74.26205605169712,125.06473880593104,
98,-83.46289700387625,115.86389785375191,
99,-77.51749572371439,121.80929913391377,
100,-90.89953078984601,108.42726406778215,
101,-77.3226343941252,122.00416046350296,
102,-73.60934100240314,125.71745385522502,
103,-75.88721326336912,123.43958159425904,
104,-80.12370299206167,119.20309186556649,
105,-67.9493645513947,131.37743030623346,
106,-77.00275081010325,122.32404404752491,
107,-80.92687800701889,118.39991685060927,
108,-69.64561980469114,129.68117505293702,
109,-67.99813701191775,131.3286578457104,
110,-73.6364468032213,125.69034805440685,
111,-61.058895949248296,138.26789890837986,
112,-59.512894251584385,139.81390060604377,
113,-72.94857952285179,126.37821533477637,
114,-72.83903525577347,126.48775960185469,
115,-77.3697851864739,121.95700967115425,
116,-57.58549431114668,141.74130054648148,
117,-75.90500804091855,123.42178681670961,
118,-68.51638334729988,130.81041151032827,
119,-80.01526119950502,119.31153365812314,
120,-63.19404749667886,136.13274736094928,
